sell_order,case_id,type,size2,size1,size0,eva_price,tumbon,aumper,province,deed_number,pay_down,sell_table,status,max_price,announce_date,img,link,page,lat,lon,lastSta_date,lastSta_detail,bid_dates,bid_time,discount_factor,current_price,img0,img1,timestamp
37 - 1,ผบ.71/2564,ที่ดินพร้อมสิ่งปลูกสร้าง,1,0,7.2,4676420.0,ต้นธง,เมืองลำพูน,ลำพูน,5759,250000,"{'1': {'date': '28/11/2566', 'sta': 'งดขาย'}, '2': {'date': '19/12/2566', 'sta': 'งดขาย'}, '3': {'date': '09/01/2567', 'sta': '-'}, '4': {'date': '30/01/2567', 'sta': '-'}, '5': {'date': '20/02/2567', 'sta': '-'}, '6': {'date': '12/03/2567', 'sta': '-'}}",ปลอดการจำนอง,4676420,05-10-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/25/5759p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/25/5759j.jpg']","https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.71&law_suit_year=2564&deed_no=5759&addrno=297,%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9",29/7,18.56462482,98.97704554,20240109,-,"['20231128', '20231219', '20240109', '20240130', '20240220', '20240312']",3,0,4676420,https://asset.led.go.th/PPKPicture/2566/09-2566/25/5759p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/25/5759j.jpg,2024-01-07
37 - 1,ผบ.675/2561,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,99.1,940020.0,บ้านโฮ่ง,บ้านโฮ่ง,ลำพูน,1113,50000,"{'1': {'date': '17/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '07/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '28/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '19/12/2566', 'sta': 'ขายได้'}, '5': {'date': '09/01/2567', 'sta': 'ขายได้'}, '6': {'date': '30/01/2567', 'sta': 'ขายได้'}}",ปลอดการจำนอง,940020,22-08-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/11/1113p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/11/1113j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.675&law_suit_year=2561&deed_no=1113&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,30/7,18.33749867,98.79850303,20240109,ขายได้,"['20231017', '20231107', '20231128', '20231219', '20240109', '20240130']",5,3,658014,https://asset.led.go.th/PPKPicture/2566/08-2566/11/1113p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/11/1113j.jpg,2024-01-07
37 - 1,ผบE.154/2566,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,78.1,306250.0,ม่วงน้อย,ป่าซาง,ลำพูน,54586,5000,"{'1': {'date': '06/02/2567', 'sta': '-'}, '2': {'date': '27/02/2567', 'sta': '-'}, '3': {'date': '19/03/2567', 'sta': '-'}, '4': {'date': '09/04/2567', 'sta': '-'}, '5': {'date': '30/04/2567', 'sta': '-'}, '6': {'date': '21/05/2567', 'sta': '-'}}",การจำนองติดไป,306250,06-12-2566,"['https://asset.led.go.th/PPKPicture/2566/11-2566/15/54586p.jpg', 'https://asset.led.go.th/PPKPicture/2566/11-2566/15/54586j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.154&law_suit_year=2566&deed_no=54586&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,31/7,18.48871612,98.93624428,20240206,-,"['20240206', '20240227', '20240319', '20240409', '20240430', '20240521']",1,0,306250,https://asset.led.go.th/PPKPicture/2566/11-2566/15/54586p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/15/54586j.jpg,2024-01-07
37 - 1,ผบE.1489/2564,ที่ดินพร้อมสิ่งปลูกสร้าง,0,1,20.3,1747944.0,ริมปิง,เมืองลำพูน,ลำพูน,144443,5000,"{'1': {'date': '05/03/2567', 'sta': '-'}, '2': {'date': '26/03/2567', 'sta': '-'}, '3': {'date': '12/04/2567', 'sta': '-'}, '4': {'date': '07/05/2567', 'sta': '-'}, '5': {'date': '28/05/2567', 'sta': '-'}, '6': {'date': '18/06/2567', 'sta': '-'}}",การจำนองติดไป,1747944,05-01-2567,"['https://asset.led.go.th/PPKPicture/2566/12-2566/14/144443p.jpg', 'https://asset.led.go.th/PPKPicture/2566/12-2566/14/144443j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1489&law_suit_year=2564&deed_no=144443&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,32/7,18.60784956,98.98975763,20240305,-,"['20240305', '20240326', '20240412', '20240507', '20240528', '20240618']",1,0,1747944,https://asset.led.go.th/PPKPicture/2566/12-2566/14/144443p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/14/144443j.jpg,2024-01-07
37 - 1,ผบ.586/2561,ที่ดินพร้อมสิ่งปลูกสร้าง,0,3,20.3,1309575.0,ท่าตุ้ม,ป่าซาง,ลำพูน,33463,150000,"{'1': {'date': '16/01/2567', 'sta': '-'}, '2': {'date': '06/02/2567', 'sta': '-'}, '3': {'date': '27/02/2567', 'sta': '-'}, '4': {'date': '19/03/2567', 'sta': '-'}, '5': {'date': '09/04/2567', 'sta': '-'}, '6': {'date': '30/04/2567', 'sta': '-'}}",ปลอดการจำนอง,1309575,16-11-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/25/33463p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/25/33463j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.586&law_suit_year=2561&deed_no=33463&addrno=109/1,33/7,18.47990217,98.87056058,20240116,-,"['20240116', '20240206', '20240227', '20240319', '20240409', '20240430']",1,0,1309575,https://asset.led.go.th/PPKPicture/2566/10-2566/25/33463p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/25/33463j.jpg,2024-01-07
37 - 1,ผบE.2223/2565,ที่ดินว่างเปล่า,0,1,23.0,73800.0,น้ำดิบ,ป่าซาง,ลำพูน,54463,5000,"{'1': {'date': '23/01/2567', 'sta': '-'}, '2': {'date': '13/02/2567', 'sta': '-'}, '3': {'date': '05/03/2567', 'sta': '-'}, '4': {'date': '26/03/2567', 'sta': '-'}, '5': {'date': '12/04/2567', 'sta': '-'}, '6': {'date': '07/05/2567', 'sta': '-'}}",การจำนองติดไป,73800,23-11-2566,"['https://asset.led.go.th/PPKPicture/2566/11-2566/14/54463p.jpg', 'https://asset.led.go.th/PPKPicture/2566/11-2566/14/54463j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.2223&law_suit_year=2565&deed_no=54463&addrno=-,34/7,18.47175180,98.84483738,20240123,-,"['20240123', '20240213', '20240305', '20240326', '20240412', '20240507']",1,0,73800,https://asset.led.go.th/PPKPicture/2566/11-2566/14/54463p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/14/54463j.jpg,2024-01-07
37 - 1,ผบ.71/2564,ที่ดินพร้อมสิ่งปลูกสร้าง,1,0,27.3,4676420.0,ต้นธง,เมืองลำพูน,ลำพูน,5760,250000,"{'1': {'date': '28/11/2566', 'sta': 'งดขาย'}, '2': {'date': '19/12/2566', 'sta': 'งดขาย'}, '3': {'date': '09/01/2567', 'sta': '-'}, '4': {'date': '30/01/2567', 'sta': '-'}, '5': {'date': '20/02/2567', 'sta': '-'}, '6': {'date': '12/03/2567', 'sta': '-'}}",ปลอดการจำนอง,4676420,05-10-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/25/5759p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/25/5759j.jpg']","https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.71&law_suit_year=2564&deed_no=5760&addrno=297,%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9",35/7,18.56324666,98.97834848,20240109,-,"['20231128', '20231219', '20240109', '20240130', '20240220', '20240312']",3,0,4676420,https://asset.led.go.th/PPKPicture/2566/09-2566/25/5759p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/25/5759j.jpg,2024-01-07
38 - 1,ผบ.1084/2558,ที่ดินพร้อมสิ่งปลูกสร้าง,0,1,20.0,1816983.15,วังผาง,ป่าซาง,ลำพูน,24315,150000,"{'1': {'date': '28/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '19/12/2566', 'sta': 'งดขาย'}, '3': {'date': '09/01/2567', 'sta': '-'}, '4': {'date': '30/01/2567', 'sta': '-'}, '5': {'date': '20/02/2567', 'sta': '-'}, '6': {'date': '12/03/2567', 'sta': '-'}}",ปลอดการจำนอง,1816983,30-09-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/25/24315p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/25/24315j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1084&law_suit_year=2558&deed_no=24315&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,36/7,18.42856636,98.73531857,20240109,-,"['20231128', '20231219', '20240109', '20240130', '20240220', '20240312']",3,1,1635284,https://asset.led.go.th/PPKPicture/2566/09-2566/25/24315p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/25/24315j.jpg,2024-01-07
38 - 1,ผบ.1885/2562,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,87.0,634700.0,แม่แรง,ป่าซาง,ลำพูน,55636,5000,"{'1': {'date': '24/10/2566', 'sta': 'งดขาย'}, '2': {'date': '14/11/2566', 'sta': 'งดขาย'}, '3': {'date': '04/12/2566', 'sta': 'งดขาย'}, '4': {'date': '26/12/2566', 'sta': 'โจทก์แถลงงดขาย'}, '5': {'date': '16/01/2567', 'sta': '-'}, '6': {'date': '06/02/2567', 'sta': '-'}}",การจำนองติดไป,634700,14-09-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/30/55636p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/30/55636j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1885&law_suit_year=2562&deed_no=55636&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,37/7,18.48905674,98.92375251,20240116,-,"['20231024', '20231114', '20231204', '20231226', '20240116', '20240206']",5,0,634700,https://asset.led.go.th/PPKPicture/2566/08-2566/30/55636p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/30/55636j.jpg,2024-01-07
38 - 1,449/2548,ที่ดินว่างเปล่า,1,0,59.9,229950.0,น้ำดิบ,ป่าซาง,ลำพูน,15420,5000,"{'1': {'date': '17/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '07/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '28/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '19/12/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '5': {'date': '09/01/2567', 'sta': '-'}, '6': {'date': '30/01/2567', 'sta': '-'}}",การจำนองติดไป,229950,22-08-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/11/15420p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/11/15420j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=449&law_suit_year=2548&deed_no=15420&addrno=-,38/7,18.43759604,98.79944014,20240109,-,"['20231017', '20231107', '20231128', '20231219', '20240109', '20240130']",5,3,160965,https://asset.led.go.th/PPKPicture/2566/08-2566/11/15420p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/11/15420j.jpg,2024-01-07
38 - 1,ผบ.737/2557,ที่ดินพร้อมสิ่งปลูกสร้าง,0,1,75.0,278250.0,ลี้,ลี้,ลำพูน,27826,20000,"{'1': {'date': '20/02/2567', 'sta': '-'}, '2': {'date': '12/03/2567', 'sta': '-'}, '3': {'date': '02/04/2567', 'sta': '-'}, '4': {'date': '23/04/2567', 'sta': '-'}, '5': {'date': '14/05/2567', 'sta': '-'}, '6': {'date': '04/06/2567', 'sta': '-'}}",การจำนองติดไป,278250,20-12-2566,"['https://asset.led.go.th/PPKPicture/2566/11-2566/29/27826p.jpg', 'https://asset.led.go.th/PPKPicture/2566/11-2566/29/27826j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.737&law_suit_year=2557&deed_no=27826&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,39/7,17.83918222,99.00885195,20240220,-,"['20240220', '20240312', '20240402', '20240423', '20240514', '20240604']",1,0,278250,https://asset.led.go.th/PPKPicture/2566/11-2566/29/27826p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/29/27826j.jpg,2024-01-07
38 - 1,ผบ.44/2566,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,82.5,357750.0,ป่าสัก,เมืองลำพูน,ลำพูน,81669,25000,"{'1': {'date': '23/01/2567', 'sta': '-'}, '2': {'date': '13/02/2567', 'sta': '-'}, '3': {'date': '05/03/2567', 'sta': '-'}, '4': {'date': '26/03/2567', 'sta': '-'}, '5': {'date': '12/04/2567', 'sta': '-'}, '6': {'date': '07/05/2567', 'sta': '-'}}",ปลอดการจำนอง,357750,24-11-2566,"['https://asset.led.go.th/PPKPicture/2566/11-2566/14/81669p.jpg', 'https://asset.led.go.th/PPKPicture/2566/11-2566/14/81669j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.44&law_suit_year=2566&deed_no=81669&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,40/7,18.53612316,99.04292948,20240123,-,"['20240123', '20240213', '20240305', '20240326', '20240412', '20240507']",1,0,357750,https://asset.led.go.th/PPKPicture/2566/11-2566/14/81669p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/14/81669j.jpg,2024-01-07
38 - 1,ผบ.1633/2559,ที่ดินพร้อมสิ่งปลูกสร้าง,0,1,21.0,93380.0,แม่ตืน,ลี้,ลำพูน,13949,5000,"{'1': {'date': '16/01/2567', 'sta': '-'}, '2': {'date': '06/02/2567', 'sta': '-'}, '3': {'date': '27/02/2567', 'sta': '-'}, '4': {'date': '19/03/2567', 'sta': '-'}, '5': {'date': '09/04/2567', 'sta': '-'}, '6': {'date': '30/04/2567', 'sta': '-'}}",การจำนองติดไป,93380,16-11-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/25/13949p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/25/13949j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1633&law_suit_year=2559&deed_no=13949&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,41/7,17.95571905,98.90709039,20240116,-,"['20240116', '20240206', '20240227', '20240319', '20240409', '20240430']",1,0,93380,https://asset.led.go.th/PPKPicture/2566/10-2566/25/13949p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/25/13949j.jpg,2024-01-07
38 - 1,ผบE.1697/2565,ที่ดินพร้อมสิ่งปลูกสร้าง,2,0,0.0,1444000.0,บ้านแป้น,เมืองลำพูน,ลำพูน,121511,150000,"{'1': {'date': '05/03/2567', 'sta': '-'}, '2': {'date': '26/03/2567', 'sta': '-'}, '3': {'date': '12/04/2567', 'sta': '-'}, '4': {'date': '07/05/2567', 'sta': '-'}, '5': {'date': '28/05/2567', 'sta': '-'}, '6': {'date': '18/06/2567', 'sta': '-'}}",ปลอดการจำนอง,1444000,05-01-2567,"['https://asset.led.go.th/PPKPicture/2566/12-2566/14/121511p.jpg', 'https://asset.led.go.th/PPKPicture/2566/12-2566/14/121511j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1697&law_suit_year=2565&deed_no=121511&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,42/7,18.50841405,98.96410686,20240305,-,"['20240305', '20240326', '20240412', '20240507', '20240528', '20240618']",1,0,1444000,https://asset.led.go.th/PPKPicture/2566/12-2566/14/121511p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/14/121511j.jpg,2024-01-07
38 - 1,ผบ.384/2561,ที่ดินว่างเปล่า,0,1,77.8,88900.0,ทาปลาดุก,แม่ทา,ลำพูน,16053,5000,"{'1': {'date': '06/02/2567', 'sta': '-'}, '2': {'date': '27/02/2567', 'sta': '-'}, '3': {'date': '19/03/2567', 'sta': '-'}, '4': {'date': '09/04/2567', 'sta': '-'}, '5': {'date': '30/04/2567', 'sta': '-'}, '6': {'date': '21/05/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,88900,06-12-2566,"['https://asset.led.go.th/PPKPicture/2566/11-2566/15/16053p.jpg', 'https://asset.led.go.th/PPKPicture/2566/11-2566/15/16053j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.384&law_suit_year=2561&deed_no=16053&addrno=-,43/7,18.48883259,99.18631895,20240206,-,"['20240206', '20240227', '20240319', '20240409', '20240430', '20240521']",1,0,88900,https://asset.led.go.th/PPKPicture/2566/11-2566/15/16053p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/15/16053j.jpg,2024-01-07
38 - 2,ผบ.1633/2559,ที่ดินพร้อมสิ่งปลูกสร้าง,0,1,66.4,290675.0,แม่ตืน,ลี้,ลำพูน,32205,25000,"{'1': {'date': '16/01/2567', 'sta': '-'}, '2': {'date': '06/02/2567', 'sta': '-'}, '3': {'date': '27/02/2567', 'sta': '-'}, '4': {'date': '19/03/2567', 'sta': '-'}, '5': {'date': '09/04/2567', 'sta': '-'}, '6': {'date': '30/04/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,290675,16-11-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/25/32205p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/25/32205j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1633&law_suit_year=2559&deed_no=32205&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,44/7,17.95562540,98.90686872,20240116,-,"['20240116', '20240206', '20240227', '20240319', '20240409', '20240430']",1,0,290675,https://asset.led.go.th/PPKPicture/2566/10-2566/25/32205p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/25/32205j.jpg,2024-01-07
38 - 2,ผบ.44/2566,ที่ดินพร้อมสิ่งปลูกสร้าง,0,3,10.6,487464.0,ป่าสัก,เมืองลำพูน,ลำพูน,84401,25000,"{'1': {'date': '23/01/2567', 'sta': '-'}, '2': {'date': '13/02/2567', 'sta': '-'}, '3': {'date': '05/03/2567', 'sta': '-'}, '4': {'date': '26/03/2567', 'sta': '-'}, '5': {'date': '12/04/2567', 'sta': '-'}, '6': {'date': '07/05/2567', 'sta': '-'}}",ปลอดการจำนอง,487464,24-11-2566,"['https://asset.led.go.th/PPKPicture/2566/11-2566/14/84401p.jpg', 'https://asset.led.go.th/PPKPicture/2566/11-2566/14/84401j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.44&law_suit_year=2566&deed_no=84401&addrno=131/6,45/7,18.53521252,99.04256506,20240123,-,"['20240123', '20240213', '20240305', '20240326', '20240412', '20240507']",1,0,487464,https://asset.led.go.th/PPKPicture/2566/11-2566/14/84401p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/14/84401j.jpg,2024-01-07
38 - 3,ผบ.1633/2559,ที่ดินว่างเปล่า,1,0,0.0,70000.0,แม่ตืน,ลี้,ลำพูน,10143,5000,"{'1': {'date': '16/01/2567', 'sta': '-'}, '2': {'date': '06/02/2567', 'sta': '-'}, '3': {'date': '27/02/2567', 'sta': '-'}, '4': {'date': '19/03/2567', 'sta': '-'}, '5': {'date': '09/04/2567', 'sta': '-'}, '6': {'date': '30/04/2567', 'sta': '-'}}",การจำนองติดไป,70000,16-11-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/25/10143p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/25/10143j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1633&law_suit_year=2559&deed_no=10143&addrno=-,46/7,17.95033242,98.91388390,20240116,-,"['20240116', '20240206', '20240227', '20240319', '20240409', '20240430']",1,0,70000,https://asset.led.go.th/PPKPicture/2566/10-2566/25/10143p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/25/10143j.jpg,2024-01-07
38 - 4,ผบ.1633/2559,ที่ดินพร้อมสิ่งปลูกสร้าง,1,1,77.0,291670.0,แม่ตืน,ลี้,ลำพูน,2994,10000,"{'1': {'date': '16/01/2567', 'sta': '-'}, '2': {'date': '06/02/2567', 'sta': '-'}, '3': {'date': '27/02/2567', 'sta': '-'}, '4': {'date': '19/03/2567', 'sta': '-'}, '5': {'date': '09/04/2567', 'sta': '-'}, '6': {'date': '30/04/2567', 'sta': '-'}}",การจำนองติดไป,291670,16-11-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/25/2994p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/25/2994j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1633&law_suit_year=2559&deed_no=2994&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,47/7,17.95622423,98.90848165,20240116,-,"['20240116', '20240206', '20240227', '20240319', '20240409', '20240430']",1,0,291670,https://asset.led.go.th/PPKPicture/2566/10-2566/25/2994p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/25/2994j.jpg,2024-01-07
38 - 5,ผบ.1633/2559,ที่ดินว่างเปล่า,2,1,72.5,145875.0,แม่ตืน,ลี้,ลำพูน,13254,10000,"{'1': {'date': '16/01/2567', 'sta': '-'}, '2': {'date': '06/02/2567', 'sta': '-'}, '3': {'date': '27/02/2567', 'sta': '-'}, '4': {'date': '19/03/2567', 'sta': '-'}, '5': {'date': '09/04/2567', 'sta': '-'}, '6': {'date': '30/04/2567', 'sta': '-'}}",การจำนองติดไป,145875,16-11-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/25/13254p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/25/13254j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1633&law_suit_year=2559&deed_no=13254&addrno=-,48/7,17.94459885,98.91088566,20240116,-,"['20240116', '20240206', '20240227', '20240319', '20240409', '20240430']",1,0,145875,https://asset.led.go.th/PPKPicture/2566/10-2566/25/13254p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/25/13254j.jpg,2024-01-07
38 - 6,ผบ.1633/2559,ที่ดินว่างเปล่า,2,2,35.0,258750.0,แม่ตืน,ลี้,ลำพูน,6839,25000,"{'1': {'date': '16/01/2567', 'sta': '-'}, '2': {'date': '06/02/2567', 'sta': '-'}, '3': {'date': '27/02/2567', 'sta': '-'}, '4': {'date': '19/03/2567', 'sta': '-'}, '5': {'date': '09/04/2567', 'sta': '-'}, '6': {'date': '30/04/2567', 'sta': '-'}}",การจำนองติดไป,258750,16-11-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/25/6839p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/25/6839j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1633&law_suit_year=2559&deed_no=6839&addrno=-,49/7,17.94496218,98.90946581,20240116,-,"['20240116', '20240206', '20240227', '20240319', '20240409', '20240430']",1,0,258750,https://asset.led.go.th/PPKPicture/2566/10-2566/25/6839p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/25/6839j.jpg,2024-01-07
39 - 1,ผบE.122/2565,ที่ดินพร้อมสิ่งปลูกสร้าง,0,1,11.8,952790.0,เวียงยอง,เมืองลำพูน,ลำพูน,137874,50000,"{'1': {'date': '28/11/2566', 'sta': 'งดขาย'}, '2': {'date': '19/12/2566', 'sta': 'ขายได้'}, '3': {'date': '09/01/2567', 'sta': 'ขายได้'}, '4': {'date': '30/01/2567', 'sta': 'ขายได้'}, '5': {'date': '20/02/2567', 'sta': 'ขายได้'}, '6': {'date': '12/03/2567', 'sta': 'ขายได้'}}",ปลอดการจำนอง,952790,30-09-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/25/137874p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/25/137874j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.122&law_suit_year=2565&deed_no=137874&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,50/7,18.55076722,99.02532402,20240109,ขายได้,"['20231128', '20231219', '20240109', '20240130', '20240220', '20240312']",3,0,952790,https://asset.led.go.th/PPKPicture/2566/09-2566/25/137874p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/25/137874j.jpg,2024-01-07
39 - 1,ผบ.4247/2560,ที่ดินว่างเปล่า,0,1,0.0,25000.0,ป่าพลู,บ้านโฮ่ง,ลำพูน,34071,5000,"{'1': {'date': '16/01/2567', 'sta': '-'}, '2': {'date': '06/02/2567', 'sta': '-'}, '3': {'date': '27/02/2567', 'sta': '-'}, '4': {'date': '19/03/2567', 'sta': '-'}, '5': {'date': '09/04/2567', 'sta': '-'}, '6': {'date': '30/04/2567', 'sta': '-'}}",การจำนองติดไป,25000,16-11-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/25/34071p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/25/34071j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.4247&law_suit_year=2560&deed_no=34071&addrno=-,1/8,18.24816953,98.82645008,20240116,-,"['20240116', '20240206', '20240227', '20240319', '20240409', '20240430']",1,0,25000,https://asset.led.go.th/PPKPicture/2566/10-2566/25/34071p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/25/34071j.jpg,2024-01-07
