sell_order,case_id,deed_number,type,size0,size1,size2,tumbon,aumper,province,pay_down,status,max_price,timestamp,lastSta_date,lastSta_detail,bid_dates,bid_time,discount_factor,current_price,img0,img1,imgGP0,imgGP1,link
18 - 1,ผบE.1022/2565,46706,ที่ดินพร้อมสิ่งปลูกสร้าง,20,0,0,วังขอนขว้าง,โคกสำโรง,ลพบุรี,5000,การจำนองติดไป,268000,2024-06-03,20240604,ขายได้,"['20240220', '20240312', '20240402', '20240423', '20240514', '20240604']",6,0,268000,https://asset.led.go.th/PPKPicture/2566/11-2566/22/46706p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/22/46706j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1022&law_suit_year=2565&deed_no=46706&addrno=5/19
18 - 1,ผบ.2424/2562,1396,ที่ดินว่างเปล่า,39,0,0,เขาสามยอด,เมืองลพบุรี,ลพบุรี,5000,ปลอดภาระผูกพัน,44000,2024-06-03,20240716,-,"['20240716', '20240806', '20240827', '20240917', '20241008', '20241029']",1,0,44000,https://asset.led.go.th/PPKPicture/2567/04-2567/19/1396p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/19/1396j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2424&law_suit_year=2562&deed_no=1396&addrno=-
18 - 1,ผบ.848/2564,22643,ที่ดินว่างเปล่า,49.1,0,0,โคกสลุง,พัฒนานิคม,ลพบุรี,3000,ปลอดการจำนอง,9820,2024-06-03,20240702,-,"['20240702', '20240723', '20240813', '20240903', '20240924', '20241015']",1,0,9820,https://asset.led.go.th/PPKPicture/2567/04-2567/05/22643p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/05/22643j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.848&law_suit_year=2564&deed_no=22643&addrno=-
18 - 1,ผบ.353/2564,2587,ที่ดินพร้อมสิ่งปลูกสร้าง,56,0,0,เขาสามยอด,เมืองลพบุรี,ลพบุรี,50000,ปลอดการจำนอง,996780,2024-06-03,20240618,-,"['20240618', '20240709', '20240730', '20240820', '20240910', '20241001']",1,0,996780,https://asset.led.go.th/PPKPicture/2567/03-2567/22/2587p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/22/2587j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.353&law_suit_year=2564&deed_no=2587&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,9/77"
18 - 1,ผบE.1031/2564,75940,ที่ดินพร้อมสิ่งปลูกสร้าง,77.9,1,0,ท่าแค,เมืองลพบุรี,ลพบุรี,25000,ปลอดภาระผูกพัน,262470,2024-06-03,20240618,ถอนการยึด,"['20240507', '20240528', '20240618', '20240709', '20240730', '20240820']",3,1,236223,https://asset.led.go.th/PPKPicture/2567/02-2567/06/75940p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/06/75940j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1031&law_suit_year=2564&deed_no=75940&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
18 - 1,ผบ.1643/2562,34325,ที่ดินว่างเปล่า,0,1,0,ดอนดึง,บ้านหมี่,ลพบุรี,5000,การจำนองติดไป,25000,2024-06-03,20240730,-,"['20240730', '20240820', '20240910', '20241001', '20241022', '20241112']",1,0,25000,https://asset.led.go.th/PPKPicture/2567/05-2567/01/34325p.jpg,https://asset.led.go.th/PPKPicture/2567/05-2567/01/34325j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1643&law_suit_year=2562&deed_no=34325&addrno=-
18 - 1,ผบ.141/2565,70632,ที่ดินว่างเปล่า,28,1,7,ดอนโพธิ์,เมืองลพบุรี,ลพบุรี,50000,ปลอดภาระผูกพัน,527040,2024-06-03,20240611,งดขาย,"['20240409', '20240430', '20240521', '20240611', '20240702', '20240723']",4,0,527040,https://asset.led.go.th/PPKPicture/2567/01-2567/10/70632p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/10/70632j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.141&law_suit_year=2565&deed_no=70632&addrno=-
18 - 1,ผบ.2424/2562,676,ที่ดินว่างเปล่า,5,0,0,เขาสามยอด,เมืองลพบุรี,ลพบุรี,5000,ปลอดภาระผูกพัน,44000,2024-06-03,20240716,-,"['20240716', '20240806', '20240827', '20240917', '20241008', '20241029']",1,0,44000,https://asset.led.go.th/PPKPicture/2567/04-2567/19/1396p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/19/1396j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2424&law_suit_year=2562&deed_no=676&addrno=-
19 - 1,ผบE.55/2564,39051,ที่ดินว่างเปล่า,95,1,0,เพนียด,โคกสำโรง,ลพบุรี,10000,ปลอดภาระผูกพัน,25350,2024-06-03,20240604,ขายได้,"['20240423', '20240514', '20240604', '20240625', '20240716', '20240806']",3,1,22815,https://asset.led.go.th/PPKPicture/2567/01-2567/25/39051p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/25/39051j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.55&law_suit_year=2564&deed_no=39051&addrno=-
19 - 1,ผบ.358/2559,9955,ที่ดินพร้อมสิ่งปลูกสร้าง,64,0,0,หนองม่วง,หนองม่วง,ลพบุรี,150000,การจำนองติดไป,1732600,2024-06-03,20240604,-,"['20240604', '20240625', '20240716', '20240806', '20240827', '20240917']",1,0,1732600,https://asset.led.go.th/PPKPicture/2567/03-2567/07/9955p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/07/9955j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.358&law_suit_year=2559&deed_no=9955&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,29"
19 - 1,ผบ.2159/2562,84522,ที่ดินว่างเปล่า,27,3,4,กกโก,เมืองลพบุรี,ลพบุรี,150000,ปลอดภาระผูกพัน,1927000,2024-06-03,20240611,-,"['20240521', '20240611', '20240702', '20240723', '20240813', '20240903']",2,1,1734300,https://asset.led.go.th/PPKPicture/2567/02-2567/21/84522p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/21/84522j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2159&law_suit_year=2562&deed_no=84522&addrno=-
19 - 1,ผบ.3533/2558,57650,ที่ดินว่างเปล่า,88,0,0,ห้วยโป่ง,โคกสำโรง,ลพบุรี,5000,ปลอดภาระผูกพัน,17600,2024-06-03,20240730,-,"['20240730', '20240820', '20240910', '20241001', '20241022', '20241112']",1,0,17600,https://asset.led.go.th/PPKPicture/2567/05-2567/01/57650p.jpg,https://asset.led.go.th/PPKPicture/2567/05-2567/01/57650j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.3533&law_suit_year=2558&deed_no=57650&addrno=-
19 - 1,ผบE.2719/2566,30814,ที่ดินพร้อมสิ่งปลูกสร้าง,24,0,0,ช่องสาริกา,พัฒนานิคม,ลพบุรี,5000,การจำนองติดไป,372000,2024-06-03,20240611,งดขายในนัดที่เหลือ,"['20240319', '20240409', '20240430', '20240521', '20240611', '20240702']",5,0,372000,https://asset.led.go.th/PPKPicture/2566/12-2566/20/30814p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/20/30814j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.2719&law_suit_year=2566&deed_no=30814&addrno=299/69%20%20%CB%C1%D9%E8%B7%D5%E8%205
19 - 1,ผบE.1038/2565,33066,ที่ดินพร้อมสิ่งปลูกสร้าง,26,0,0,ทะเลชุบศร(ถนนใหญ่),เมืองลพบุรี(เมือง),ลพบุรี,25000,การจำนองติดไป,584200,2024-06-03,20240618,-,"['20240305', '20240326', '20240412', '20240507', '20240528', '20240618']",6,3,408940,https://asset.led.go.th/PPKPicture/2566/12-2566/06/33066p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/06/33066j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1038&law_suit_year=2565&deed_no=33066&addrno=13/12
19 - 1,ผบE.1678/2563,54758,ที่ดินพร้อมสิ่งปลูกสร้าง,25,0,0,กกโก,เมืองลพบุรี,ลพบุรี,5000,การจำนองติดไป,1156700,2024-06-03,20240611,-,"['20240409', '20240430', '20240521', '20240611', '20240702', '20240723']",4,3,809690,https://asset.led.go.th/PPKPicture/2567/01-2567/10/54758p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/10/54758j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1678&law_suit_year=2563&deed_no=54758&addrno=221,%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9"
19 - 1,ผบ.1208/2562,240,ที่ดินพร้อมสิ่งปลูกสร้าง,90,0,0,โคกสลุง,พัฒนานิคม,ลพบุรี,10000,การจำนองติดไป,208500,2024-06-03,20240604,-,"['20240220', '20240312', '20240402', '20240423', '20240514', '20240604']",6,3,145950,https://asset.led.go.th/PPKPicture/2566/11-2566/22/240p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/22/240j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1208&law_suit_year=2562&deed_no=240&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
19 - 1,ผบ.331/2558,47930,ที่ดินพร้อมสิ่งปลูกสร้าง,64.5,0,0,กกโก,เมืองลพบุรี,ลพบุรี,5000,การจำนองติดไป,944300,2024-06-03,20240716,-,"['20240716', '20240806', '20240827', '20240917', '20241008', '20241029']",1,0,944300,https://asset.led.go.th/PPKPicture/2567/04-2567/19/47930p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/19/47930j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.331&law_suit_year=2558&deed_no=47930&addrno=112
19 - 1,ผบE.646/2564,35311,ที่ดินพร้อมสิ่งปลูกสร้าง,13.8,0,0,ช่องสาริกา,พัฒนานิคม,ลพบุรี,5000,การจำนองติดไป,719010,2024-06-03,20240702,-,"['20240702', '20240723', '20240813', '20240903', '20240924', '20241015']",1,0,719010,https://asset.led.go.th/PPKPicture/2567/04-2567/05/35311p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/05/35311j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.646&law_suit_year=2564&deed_no=35311&addrno=75/41
19 - 1,ผบ.3453/2563,689,ที่ดินพร้อมสิ่งปลูกสร้าง,17,0,0,ทะเลชุบศร,เมืองลพบุรี,ลพบุรี,50000,ปลอดการจำนอง,514776,2024-06-03,20240618,-,"['20240618', '20240709', '20240730', '20240820', '20240910', '20241001']",1,0,514776,https://asset.led.go.th/PPKPicture/2567/03-2567/22/689p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/22/689j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.3453&law_suit_year=2563&deed_no=689&addrno=18/10
19 - 1,1749/2544,21329,ที่ดินว่างเปล่า,0,0,1,คลองเกตุ,โคกสำโรง,ลพบุรี,5000,ปลอดภาระผูกพัน,1200000,2024-06-03,20240618,-,"['20240507', '20240528', '20240618', '20240709', '20240730', '20240820']",3,2,960000,https://asset.led.go.th/PPKPicture/2567/02-2567/06/21329p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/06/21329j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=1749&law_suit_year=2544&deed_no=21329&addrno=-
19 - 2,1749/2544,22164,ที่ดินว่างเปล่า,0,2,0,คลองเกตุ,โคกสำโรง,ลพบุรี,5000,ปลอดภาระผูกพัน,40000,2024-06-03,20240618,-,"['20240507', '20240528', '20240618', '20240709', '20240730', '20240820']",3,2,32000,https://asset.led.go.th/PPKPicture/2567/02-2567/06/22164p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/06/22164j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=1749&law_suit_year=2544&deed_no=22164&addrno=-
19 - 2,ผบ.3533/2558,44089,ที่ดินว่างเปล่า,94,0,0,ห้วยโป่ง,โคกสำโรง,ลพบุรี,5000,ปลอดภาระผูกพัน,18800,2024-06-03,20240730,-,"['20240730', '20240820', '20240910', '20241001', '20241022', '20241112']",1,0,18800,https://asset.led.go.th/PPKPicture/2567/05-2567/01/44089p.jpg,https://asset.led.go.th/PPKPicture/2567/05-2567/01/44089j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.3533&law_suit_year=2558&deed_no=44089&addrno=-
19 - 3,1749/2544,22165,ที่ดินว่างเปล่า,0,2,0,คลองเกตุ,โคกสำโรง,ลพบุรี,5000,ปลอดภาระผูกพัน,40000,2024-06-03,20240618,-,"['20240507', '20240528', '20240618', '20240709', '20240730', '20240820']",3,2,32000,https://asset.led.go.th/PPKPicture/2567/02-2567/06/22165p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/06/22165j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=1749&law_suit_year=2544&deed_no=22165&addrno=-
20 - 1,ผบ.1135/2561,12375,ที่ดินว่างเปล่า,5,1,0,ชอนสารเดช,หนองม่วง,ลพบุรี,5000,การจำนองติดไป,15750,2024-06-03,20240604,-,"['20240423', '20240514', '20240604', '20240625', '20240716', '20240806']",3,2,12600,https://asset.led.go.th/PPKPicture/2567/01-2567/25/12375p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/25/12375j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1135&law_suit_year=2561&deed_no=12375&addrno=-
20 - 1,ผบ.6888/2556,40285,ที่ดินพร้อมสิ่งปลูกสร้าง,26,0,0,ห้วยโป่ง,โคกสำโรง,ลพบุรี,5000,การจำนองติดไป,166680,2024-06-03,20240611,-,"['20240521', '20240611', '20240702', '20240723', '20240813', '20240903']",2,1,150012,https://asset.led.go.th/PPKPicture/2567/02-2567/21/40285p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/21/40285j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.6888&law_suit_year=2556&deed_no=40285&addrno=243/6
20 - 1,687/2543,21361,ที่ดินว่างเปล่า,0,2,0,คลองเกตุ,โคกสำโรง,ลพบุรี,5000,ปลอดภาระผูกพัน,600000,2024-06-03,20240618,ขายได้,"['20240507', '20240528', '20240618', '20240709', '20240730', '20240820']",3,0,600000,https://asset.led.go.th/PPKPicture/2567/02-2567/06/21361p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/06/21361j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=687&law_suit_year=2543&deed_no=21361&addrno=-
20 - 1,ผบ.4089/2560,12095,ที่ดินพร้อมสิ่งปลูกสร้าง,58,0,0,หัวสำโรง,ท่าวุ้ง,ลพบุรี,25000,ปลอดภาระผูกพัน,370700,2024-06-03,20240716,-,"['20240716', '20240806', '20240827', '20240917', '20241008', '20241029']",1,0,370700,https://asset.led.go.th/PPKPicture/2567/04-2567/19/12095p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/19/12095j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.4089&law_suit_year=2560&deed_no=12095&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
20 - 1,ผบE.147/2566,52348,ที่ดินพร้อมสิ่งปลูกสร้าง,13.5,0,0,ท่าศาลา,เมืองลพบุรี,ลพบุรี,25000,การจำนองติดไป,574300,2024-06-03,20240604,-,"['20240604', '20240625', '20240716', '20240806', '20240827', '20240917']",1,0,574300,https://asset.led.go.th/PPKPicture/2567/03-2567/07/52348p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/07/52348j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.147&law_suit_year=2566&deed_no=52348&addrno=92/26
20 - 1,ผบ.795/2564,59641,ที่ดินพร้อมสิ่งปลูกสร้าง,0,1,0,วังเพลิง,โคกสำโรง,ลพบุรี,25000,ปลอดการจำนอง,311120,2024-06-03,20240702,-,"['20240702', '20240723', '20240813', '20240903', '20240924', '20241015']",1,0,311120,https://asset.led.go.th/PPKPicture/2567/04-2567/05/59641p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/05/59641j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.795&law_suit_year=2564&deed_no=59641&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
20 - 1,ผบ.5921/2561,1873,ที่ดินพร้อมสิ่งปลูกสร้าง,49,3,0,ยางโทน,หนองม่วง,ลพบุรี,25000,ปลอดการจำนอง,390910,2024-06-03,20240611,-,"['20240319', '20240409', '20240430', '20240521', '20240611', '20240702']",5,3,273637,https://asset.led.go.th/PPKPicture/2566/12-2566/20/1873p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/20/1873j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.5921&law_suit_year=2561&deed_no=1873&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
20 - 1,ผบE.1420/2566,3292,ที่ดินว่างเปล่า,60,1,0,ดงดินแดง,หนองม่วง,ลพบุรี,5000,ปลอดการจำนอง,16000,2024-06-03,20240730,-,"['20240730', '20240820', '20240910', '20241001', '20241022', '20241112']",1,0,16000,https://asset.led.go.th/PPKPicture/2567/05-2567/01/3292p.jpg,https://asset.led.go.th/PPKPicture/2567/05-2567/01/3292j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1420&law_suit_year=2566&deed_no=3292&addrno=-
20 - 1,ผบE.1694/2566,43358,ที่ดินพร้อมสิ่งปลูกสร้าง,5,1,0,บางกะพี้,บ้านหมี่,ลพบุรี,150000,ปลอดภาระผูกพัน,1663500,2024-06-03,20240611,ถอนการยึด,"['20240409', '20240430', '20240521', '20240611', '20240702', '20240723']",4,0,1663500,https://asset.led.go.th/PPKPicture/2567/01-2567/10/43358p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/10/43358j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1694&law_suit_year=2566&deed_no=43358&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9"
20 - 1,ผบE.120/2565,33791,ที่ดินพร้อมสิ่งปลูกสร้าง,40.2,0,0,ช่องสาริกา,พัฒนานิคม,ลพบุรี,25000,ปลอดการจำนอง,353350,2024-06-03,20240604,ขายได้,"['20240220', '20240312', '20240402', '20240423', '20240514', '20240604']",6,0,353350,https://asset.led.go.th/PPKPicture/2566/11-2566/22/33791p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/22/33791j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.120&law_suit_year=2565&deed_no=33791&addrno=369/102
20 - 1,ผบE.726/2565,85650,ที่ดินพร้อมสิ่งปลูกสร้าง,69.9,0,0,นิคมสร้างตนเอง,เมืองลพบุรี,ลพบุรี,150000,ปลอดการจำนอง,1600680,2024-06-03,20240618,-,"['20240618', '20240709', '20240730', '20240820', '20240910', '20241001']",1,0,1600680,https://asset.led.go.th/PPKPicture/2567/03-2567/22/85650p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/22/85650j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.726&law_suit_year=2565&deed_no=85650&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,9/179"
20 - 1,ผบE.364/2564,410,ที่ดินพร้อมสิ่งปลูกสร้าง,98,0,0,ถนนใหญ่,เมืองลพบุรี,ลพบุรี,150000,ปลอดการจำนอง,1864000,2024-06-03,20240618,งดขายในนัดที่เหลือ,"['20240305', '20240326', '20240412', '20240507', '20240528', '20240618']",6,3,1304800,https://asset.led.go.th/PPKPicture/2566/12-2566/06/410p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/06/410j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.364&law_suit_year=2564&deed_no=410&addrno=73/2,73/59"
20 - 1,ผบE.147/2566,51547,ที่ดินพร้อมสิ่งปลูกสร้าง,2,0,0,ท่าศาลา,เมืองลพบุรี,ลพบุรี,25000,การจำนองติดไป,574300,2024-06-03,20240604,-,"['20240604', '20240625', '20240716', '20240806', '20240827', '20240917']",1,0,574300,https://asset.led.go.th/PPKPicture/2567/03-2567/07/52348p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/07/52348j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.147&law_suit_year=2566&deed_no=51547&addrno=92/26
21 - 1,ผบE.2673/2565,19609,ที่ดินว่างเปล่า,0,1,0,โคกสลุง,พัฒนานิคม,ลพบุรี,5000,ปลอดภาระผูกพัน,20000,2024-06-03,20240618,-,"['20240618', '20240709', '20240730', '20240820', '20240910', '20241001']",1,0,20000,https://asset.led.go.th/PPKPicture/2567/03-2567/22/19609p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/22/19609j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.2673&law_suit_year=2565&deed_no=19609&addrno=-
21 - 1,ผบ.25/2553,42463,ที่ดินว่างเปล่า,80,0,0,ห้วยโป่ง,โคกสำโรง,ลพบุรี,10000,ปลอดการจำนอง,136000,2024-06-03,20240604,-,"['20240423', '20240514', '20240604', '20240625', '20240716', '20240806']",3,2,108800,https://asset.led.go.th/PPKPicture/2567/01-2567/25/42463p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/25/42463j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.25&law_suit_year=2553&deed_no=42463&addrno=-
21 - 1,ผบE.288/2566,2217,ที่ดินพร้อมสิ่งปลูกสร้าง,25,0,0,ห้วยโป่ง,โคกสำโรง,ลพบุรี,150000,ปลอดการจำนอง,2295000,2024-06-03,20240604,งดการบังคับคดี,"['20240604', '20240625', '20240716', '20240806', '20240827', '20240917']",1,0,2295000,https://asset.led.go.th/PPKPicture/2567/03-2567/07/2217p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/07/2217j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.288&law_suit_year=2566&deed_no=2217&addrno=88/16
21 - 1,ผบ.1102/2562,40143,ที่ดินพร้อมสิ่งปลูกสร้าง,25,0,0,ห้วยโป่ง,โคกสำโรง,ลพบุรี,5000,การจำนองติดไป,181140,2024-06-03,20240611,-,"['20240521', '20240611', '20240702', '20240723', '20240813', '20240903']",2,1,163026,https://asset.led.go.th/PPKPicture/2567/02-2567/21/40143p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/21/40143j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1102&law_suit_year=2562&deed_no=40143&addrno=256
21 - 1,ผบE.648/2565,2568,ที่ดินพร้อมสิ่งปลูกสร้าง,56,0,0,เขาสามยอด,เมืองลพบุรี,ลพบุรี,150000,ปลอดการจำนอง,1944000,2024-06-03,20240611,-,"['20240319', '20240409', '20240430', '20240521', '20240611', '20240702']",5,3,1360800,https://asset.led.go.th/PPKPicture/2566/12-2566/20/2568p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/20/2568j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.648&law_suit_year=2565&deed_no=2568&addrno=9/58
21 - 1,ผบE.2772/2564,28457,ที่ดินว่างเปล่า,20,3,7,โคกสลุง,พัฒนานิคม,ลพบุรี,25000,ปลอดภาระผูกพัน,312000,2024-06-03,20240611,ถอนการยึด,"['20240409', '20240430', '20240521', '20240611', '20240702', '20240723']",4,0,312000,https://asset.led.go.th/newbid-old/img/null_aSset_pic.jpg,,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.2772&law_suit_year=2564&deed_no=28457&addrno=-
21 - 1,ผบ.5834/2562,15198,ที่ดินว่างเปล่า,0,2,0,มหาสอน,บ้านหมี่,ลพบุรี,5000,ปลอดภาระผูกพัน,50000,2024-06-03,20240730,-,"['20240730', '20240820', '20240910', '20241001', '20241022', '20241112']",1,0,50000,https://asset.led.go.th/PPKPicture/2567/05-2567/01/15198p.jpg,https://asset.led.go.th/PPKPicture/2567/05-2567/01/15198j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.5834&law_suit_year=2562&deed_no=15198&addrno=-
21 - 1,ม.101/2566,63605,ที่ดินพร้อมสิ่งปลูกสร้าง,73,0,0,โพธิ์เก้าต้น,เมืองลพบุรี,ลพบุรี,25000,ปลอดภาระผูกพัน,214528,2024-06-03,20240604,ขายได้,"['20240220', '20240312', '20240402', '20240423', '20240514', '20240604']",6,2,171622,https://asset.led.go.th/PPKPicture/2566/11-2566/22/63605p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/22/63605j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1.101&law_suit_year=2566&deed_no=63605&addrno=54/5
21 - 1,ผบ.3333/2562,1837,ที่ดินพร้อมสิ่งปลูกสร้าง,64,3,14,ชอนสารเดช(หนองแขม),โคกสำโรง,ลพบุรี,250000,ปลอดภาระผูกพัน,3090360,2024-06-03,20240618,ถอนการยึด,"['20240305', '20240326', '20240412', '20240507', '20240528', '20240618']",6,0,3090360,https://asset.led.go.th/PPKPicture/2566/12-2566/06/1837p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/06/1837j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.3333&law_suit_year=2562&deed_no=1837&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
