sell_order,case_id,deed_number,type,size0,size1,size2,tumbon,aumper,province,pay_down,status,max_price,timestamp,lastSta_date,lastSta_detail,bid_dates,bid_time,discount_factor,current_price,img0,img1,imgGP0,imgGP1,link
3 - 1,ผบ.1137/2560,7938,ที่ดินว่างเปล่า,38,3,0,รัตภูมิ,ควนเนียง,สงขลา,25000,ปลอดการจำนอง,338000,2024-06-03,20240604,งดขาย,"['20240423', '20240514', '20240604', '20240625', '20240716', '20240806']",3,0,338000,https://asset.led.go.th/PPKPicture/2566/12-2566/28/7938p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/28/7938j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1137&law_suit_year=2560&deed_no=7938&addrno=-
3 - 1,ผบ.891/2552,3866,ที่ดินพร้อมสิ่งปลูกสร้าง,0.6,1,2,กำแพงเพชร,รัตภูมิ,สงขลา,50000,ปลอดการจำนอง,807600,2024-06-03,20240618,-,"['20240618', '20240709', '20240730', '20240820', '20240910', '20241001']",1,0,807600,https://asset.led.go.th/PPKPicture/2567/02-2567/29/3866p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/3866j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.891&law_suit_year=2552&deed_no=3866&addrno=193/1
3 - 1,ผบ.419/2553,22461,ที่ดินว่างเปล่า,34,1,1,ดีหลวง,สทิงพระ,สงขลา,10000,การจำนองติดไป,117480,2024-06-03,20240618,-,"['20240528', '20240618', '20240709', '20240730', '20240820', '20240910']",2,0,117480,https://asset.led.go.th/PPKPicture/2567/01-2567/31/22461p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/31/22461j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.419&law_suit_year=2553&deed_no=22461&addrno=-
3 - 1,2627/2543,25023,ที่ดินว่างเปล่า,63,0,1,บ่อดาน,สทิงพระ,สงขลา,5000,การจำนองติดไป,139000,2024-06-03,20240611,-,"['20240227', '20240319', '20240409', '20240430', '20240521', '20240611']",6,3,97300,https://asset.led.go.th/PPKPicture/2566/10-2566/31/25023p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/31/25023j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=2627&law_suit_year=2543&deed_no=25023&addrno=-
3 - 2,พ.527/2563,58333,ที่ดินพร้อมสิ่งปลูกสร้าง,79.8,1,0,หาดใหญ่,หาดใหญ่,สงขลา,10000000,ปลอดการจำนอง,177241346,2024-06-03,20240702,-,"['20240702', '20240723', '20240813', '20240903', '20240924', '20241015']",1,0,177241346,https://asset.led.go.th/PPKPicture/2567/03-2567/29/58333p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/58333j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.527&law_suit_year=2563&deed_no=58333&addrno=1292
3 - 2,ผบ.1137/2560,7939,ที่ดินพร้อมสิ่งปลูกสร้าง,61,1,0,รัตภูมิ,ควนเนียง,สงขลา,50000,ปลอดการจำนอง,593540,2024-06-03,20240604,งดขาย,"['20240423', '20240514', '20240604', '20240625', '20240716', '20240806']",3,0,593540,https://asset.led.go.th/PPKPicture/2566/12-2566/28/7938p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/28/7938j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1137&law_suit_year=2560&deed_no=7939&addrno=188/6
3 - 2,939/2539,1699,ที่ดินว่างเปล่า,83,1,0,จะทิ้งพระ,สทิงพระ,สงขลา,5000,ปลอดการจำนอง,257000,2024-06-03,20240611,-,"['20240302', '20240319', '20240409', '20240430', '20240521', '20240611']",6,3,179900,https://asset.led.go.th/PPKPicture/2566/11-2566/30/1699p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/30/1699j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=939&law_suit_year=2539&deed_no=1699&addrno=-
3 - 2,พ.527/2563,64570,ที่ดินพร้อมสิ่งปลูกสร้าง,3.8,1,0,หาดใหญ่,หาดใหญ่,สงขลา,10000000,ปลอดการจำนอง,177241346,2024-06-03,20240702,-,"['20240702', '20240723', '20240813', '20240903', '20240924', '20241015']",1,0,177241346,https://asset.led.go.th/PPKPicture/2567/03-2567/29/58333p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/58333j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.527&law_suit_year=2563&deed_no=64570&addrno=1292
3 - 2,พ.527/2563,64571,ที่ดินพร้อมสิ่งปลูกสร้าง,32.7,1,0,หาดใหญ่,หาดใหญ่,สงขลา,10000000,ปลอดการจำนอง,177241346,2024-06-03,20240702,-,"['20240702', '20240723', '20240813', '20240903', '20240924', '20241015']",1,0,177241346,https://asset.led.go.th/PPKPicture/2567/03-2567/29/58333p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/58333j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.527&law_suit_year=2563&deed_no=64571&addrno=1292
3 - 2,พ.527/2563,80874,ที่ดินพร้อมสิ่งปลูกสร้าง,1.6,1,0,หาดใหญ่,หาดใหญ่,สงขลา,10000000,ปลอดการจำนอง,177241346,2024-06-03,20240702,-,"['20240702', '20240723', '20240813', '20240903', '20240924', '20241015']",1,0,177241346,https://asset.led.go.th/PPKPicture/2567/03-2567/29/58333p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/58333j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.527&law_suit_year=2563&deed_no=80874&addrno=1292
3 - 2,พ.527/2563,80878,ที่ดินพร้อมสิ่งปลูกสร้าง,57.1,1,0,หาดใหญ่,หาดใหญ่,สงขลา,10000000,ปลอดการจำนอง,177241346,2024-06-03,20240702,-,"['20240702', '20240723', '20240813', '20240903', '20240924', '20241015']",1,0,177241346,https://asset.led.go.th/PPKPicture/2567/03-2567/29/58333p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/58333j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.527&law_suit_year=2563&deed_no=80878&addrno=1292
3 - 2,พ.527/2563,80879,ที่ดินพร้อมสิ่งปลูกสร้าง,75,0,0,หาดใหญ่,หาดใหญ่,สงขลา,10000000,ปลอดการจำนอง,177241346,2024-06-03,20240702,-,"['20240702', '20240723', '20240813', '20240903', '20240924', '20241015']",1,0,177241346,https://asset.led.go.th/PPKPicture/2567/03-2567/29/58333p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/58333j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.527&law_suit_year=2563&deed_no=80879&addrno=1292
3 - 2,พ.527/2563,58332,ที่ดินพร้อมสิ่งปลูกสร้าง,74.9,0,0,หาดใหญ่,หาดใหญ่,สงขลา,10000000,ปลอดการจำนอง,177241346,2024-06-03,20240702,-,"['20240702', '20240723', '20240813', '20240903', '20240924', '20241015']",1,0,177241346,https://asset.led.go.th/PPKPicture/2567/03-2567/29/58333p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/58333j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.527&law_suit_year=2563&deed_no=58332&addrno=1292
