sell_order,case_id,type,size2,size1,size0,eva_price,tumbon,aumper,province,deed_number,pay_down,sell_table,status,max_price,announce_date,img,link,page,lat,lon,lastSta_date,lastSta_detail,bid_dates,bid_time,discount_factor,current_price,img0,img1,timestamp
77 - 1,1055/2541,ห้องชุด,0,0,28.44,255960.0,รังสิต(คลองรังสิตฝั่งเหนือ),ธัญบุรี,ปทุมธานี,22952,5000.0,"{'1': {'date': '13/12/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '03/01/2567', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '24/01/2567', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '14/02/2567', 'sta': '-'}, '5': {'date': '06/03/2567', 'sta': '-'}, '6': {'date': '27/03/2567', 'sta': '-'}}",ปลอดการจำนอง,255960.0,16-10-2566,"['https://asset.led.go.th/PPKPicture/2566/02-2566/28/c184-191p.jpg', 'https://asset.led.go.th/PPKPicture/2566/02-2566/28/c184-191j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=1055&law_suit_year=2541&deed_no=22952&addrno=184/191,4/29,13.95069697,100.51562014,20240327.0,-,"['20231213', '20240103', '20240124', '20240214', '20240306', '20240327']",6.0,3.0,179172.0,https://asset.led.go.th/PPKPicture/2566/02-2566/28/c184-191p.jpg,https://asset.led.go.th/PPKPicture/2566/02-2566/28/c184-191j.jpg,2024-02-02
77 - 1,ผบ.8955/2553,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,20.0,7740000.0,คลองหนึ่ง,คลองหลวง,ปทุมธานี,55246,500000.0,"{'1': {'date': '29/03/2567', 'sta': '-'}, '2': {'date': '19/04/2567', 'sta': '-'}, '3': {'date': '10/05/2567', 'sta': '-'}, '4': {'date': '31/05/2567', 'sta': '-'}, '5': {'date': '21/06/2567', 'sta': '-'}, '6': {'date': '12/07/2567', 'sta': '-'}}",ปลอดการจำนอง,7740000.0,29-01-2567,"['https://asset.led.go.th/PPKPicture/2566/12-2566/27/55245p.jpg', 'https://asset.led.go.th/PPKPicture/2566/12-2566/27/55245j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.8955&law_suit_year=2553&deed_no=55246&addrno=55/168%20-%20170,5/29,14.11890488,100.60654808,20240510.0,-,"['20240329', '20240419', '20240510', '20240531', '20240621', '20240712']",3.0,0.0,7740000.0,https://asset.led.go.th/PPKPicture/2566/12-2566/27/55245p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/27/55245j.jpg,2024-02-02
77 - 1,ผบ.8955/2553,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,20.0,7740000.0,คลองหนึ่ง,คลองหลวง,ปทุมธานี,55247,500000.0,"{'1': {'date': '29/03/2567', 'sta': '-'}, '2': {'date': '19/04/2567', 'sta': '-'}, '3': {'date': '10/05/2567', 'sta': '-'}, '4': {'date': '31/05/2567', 'sta': '-'}, '5': {'date': '21/06/2567', 'sta': '-'}, '6': {'date': '12/07/2567', 'sta': '-'}}",ปลอดการจำนอง,7740000.0,29-01-2567,"['https://asset.led.go.th/PPKPicture/2566/12-2566/27/55245p.jpg', 'https://asset.led.go.th/PPKPicture/2566/12-2566/27/55245j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.8955&law_suit_year=2553&deed_no=55247&addrno=55/168%20-%20170,6/29,14.11886883,100.60654932,20240510.0,-,"['20240329', '20240419', '20240510', '20240531', '20240621', '20240712']",3.0,0.0,7740000.0,https://asset.led.go.th/PPKPicture/2566/12-2566/27/55245p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/27/55245j.jpg,2024-02-02
77 - 2,1055/2541,ห้องชุด,0,0,28.2,211500.0,รังสิต(คลองรังสิตฝั่งเหนือ),ธัญบุรี,ปทุมธานี,22952,5000.0,"{'1': {'date': '13/12/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '03/01/2567', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '24/01/2567', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '14/02/2567', 'sta': '-'}, '5': {'date': '06/03/2567', 'sta': '-'}, '6': {'date': '27/03/2567', 'sta': '-'}}",ปลอดการจำนอง,211500.0,16-10-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/14/c184-234p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/14/c184-234j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=1055&law_suit_year=2541&deed_no=22952&addrno=184/234,7/29,13.95069697,100.51562014,20240327.0,-,"['20231213', '20240103', '20240124', '20240214', '20240306', '20240327']",6.0,3.0,148050.0,https://asset.led.go.th/PPKPicture/2566/09-2566/14/c184-234p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/14/c184-234j.jpg,2024-02-02
78 - 1,ผบ.8603/2562,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,18.1,883160.0,คลองสาม,คลองหลวง,ปทุมธานี,161896,50000.0,"{'1': {'date': '20/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '10/11/2566', 'sta': 'ขายได้'}, '3': {'date': '01/12/2566', 'sta': 'ขายได้'}, '4': {'date': '22/12/2566', 'sta': 'ขายได้'}, '5': {'date': '12/01/2567', 'sta': 'ขายได้'}, '6': {'date': '02/02/2567', 'sta': 'ขายได้'}}",ปลอดการจำนอง,883160.0,21-08-2566,"['https://asset.led.go.th/PPKPicture/2566/07-2566/27/161896p.jpg', 'https://asset.led.go.th/PPKPicture/2566/07-2566/27/161896j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.8603&law_suit_year=2562&deed_no=161896&addrno=39/401,8/29,14.04890802,100.67469993,20240202.0,ขายได้,"['20231020', '20231110', '20231201', '20231222', '20240112', '20240202']",6.0,1.0,794844.0,https://asset.led.go.th/PPKPicture/2566/07-2566/27/161896p.jpg,https://asset.led.go.th/PPKPicture/2566/07-2566/27/161896j.jpg,2024-02-02
78 - 1,ผบE.3198/2563,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,18.0,886260.0,คลองสาม,คลองหลวง,ปทุมธานี,110043,50000.0,"{'1': {'date': '12/01/2567', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '02/02/2567', 'sta': '-'}, '3': {'date': '23/02/2567', 'sta': '-'}, '4': {'date': '15/03/2567', 'sta': '-'}, '5': {'date': '05/04/2567', 'sta': '-'}, '6': {'date': '26/04/2567', 'sta': '-'}}",ปลอดการจำนอง,886260.0,13-11-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/10/110043p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/10/110043j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.3198&law_suit_year=2563&deed_no=110043&addrno=31/210,9/29,14.02690318,100.66502884,20240426.0,-,"['20240112', '20240202', '20240223', '20240315', '20240405', '20240426']",6.0,1.0,797634.0,https://asset.led.go.th/PPKPicture/2566/10-2566/10/110043p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/10/110043j.jpg,2024-02-02
78 - 1,ผบ.2505/2563,ห้องชุด,0,0,38.48,454064.0,คลองหนึ่ง(คลอง 1 ออก),คลองหลวง,ปทุมธานี(ธัญบุรี),87333,25000.0,"{'1': {'date': '29/03/2567', 'sta': '-'}, '2': {'date': '19/04/2567', 'sta': '-'}, '3': {'date': '10/05/2567', 'sta': '-'}, '4': {'date': '31/05/2567', 'sta': '-'}, '5': {'date': '21/06/2567', 'sta': '-'}, '6': {'date': '12/07/2567', 'sta': '-'}}",ปลอดการจำนอง,454064.0,29-01-2567,"['https://asset.led.go.th/PPKPicture/2566/12-2566/27/c54-408p.jpg', 'https://asset.led.go.th/PPKPicture/2566/12-2566/27/c54-408j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2505&law_suit_year=2563&deed_no=87333&addrno=54/408,10/29,14.12592822,100.62791926,20240510.0,-,"['20240329', '20240419', '20240510', '20240531', '20240621', '20240712']",3.0,0.0,454064.0,https://asset.led.go.th/PPKPicture/2566/12-2566/27/c54-408p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/27/c54-408j.jpg,2024-02-02
78 - 1,ผบ.4228/2555,ห้องชุด,0,0,35.6,249200.0,คูคต,ลำลูกกา,ปทุมธานี,87251,10000.0,"{'1': {'date': '24/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '15/12/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '05/01/2567', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '26/01/2567', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '5': {'date': '16/02/2567', 'sta': '-'}, '6': {'date': '08/03/2567', 'sta': '-'}}",การจำนองติดไป,249200.0,25-09-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/30/c119-103p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/30/c119-103j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.4228&law_suit_year=2555&deed_no=87251&addrno=119/103,11/29,13.9629419,100.65149859,20240308.0,-,"['20231124', '20231215', '20240105', '20240126', '20240216', '20240308']",6.0,4.0,174440.0,https://asset.led.go.th/PPKPicture/2566/08-2566/30/c119-103p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/30/c119-103j.jpg,2024-02-02
78 - 1,ผบ.10873/2563,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,20.0,576216.0,คูคต,ลำลูกกา,ปทุมธานี,36943,5000.0,"{'1': {'date': '21/02/2567', 'sta': '-'}, '2': {'date': '13/03/2567', 'sta': '-'}, '3': {'date': '03/04/2567', 'sta': '-'}, '4': {'date': '24/04/2567', 'sta': '-'}, '5': {'date': '15/05/2567', 'sta': '-'}, '6': {'date': '05/06/2567', 'sta': '-'}}",การจำนองติดไป,576216.0,21-12-2566,"['https://asset.led.go.th/PPKPicture/2566/11-2566/28/36943p.jpg', 'https://asset.led.go.th/PPKPicture/2566/11-2566/28/36943j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.10873&law_suit_year=2563&deed_no=36943&addrno=99/88,12/29,,,20240515.0,-,"['20240221', '20240313', '20240403', '20240424', '20240515', '20240605']",5.0,0.0,576216.0,https://asset.led.go.th/PPKPicture/2566/11-2566/28/36943p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/28/36943j.jpg,2024-02-02
78 - 1,ผบ.2815/2554,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,18.0,767520.0,บึงน้ำรักษ์ (คลองรังสิตฝั่งใต้),ธัญบุรี (กลางเมือง),ปทุมธานี (ธัญบุรี),59369,50000.0,"{'1': {'date': '13/12/2566', 'sta': 'งดขาย'}, '2': {'date': '03/01/2567', 'sta': 'งดขาย'}, '3': {'date': '24/01/2567', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '14/02/2567', 'sta': '-'}, '5': {'date': '06/03/2567', 'sta': '-'}, '6': {'date': '27/03/2567', 'sta': '-'}}",ปลอดการจำนอง,767520.0,16-10-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/14/59369p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/14/59369j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2815&law_suit_year=2554&deed_no=59369&addrno=11/1135,13/29,13.96540636,100.49216013,20240327.0,-,"['20231213', '20240103', '20240124', '20240214', '20240306', '20240327']",6.0,1.0,690768.0,https://asset.led.go.th/PPKPicture/2566/09-2566/14/59369p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/14/59369j.jpg,2024-02-02
78 - 1,ผบ.4216/2562,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,20.1,980280.0,คลองสาม,คลองหลวง,ปทุมธานี,105305,5000.0,"{'1': {'date': '15/03/2567', 'sta': '-'}, '2': {'date': '05/04/2567', 'sta': '-'}, '3': {'date': '26/04/2567', 'sta': '-'}, '4': {'date': '17/05/2567', 'sta': '-'}, '5': {'date': '07/06/2567', 'sta': '-'}, '6': {'date': '28/06/2567', 'sta': '-'}}",การจำนองติดไป,980280.0,15-01-2567,"['https://asset.led.go.th/PPKPicture/2566/12-2566/14/105305p.jpg', 'https://asset.led.go.th/PPKPicture/2566/12-2566/14/105305j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.4216&law_suit_year=2562&deed_no=105305&addrno=29/103,14/29,,,20240426.0,-,"['20240315', '20240405', '20240426', '20240517', '20240607', '20240628']",3.0,0.0,980280.0,https://asset.led.go.th/PPKPicture/2566/12-2566/14/105305p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/14/105305j.jpg,2024-02-02
78 - 1,ผบE.10703/2565,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,23.9,687552.5,คลองสาม,คลองหลวง,ปทุมธานี (ธัญบุรี),103779,50000.0,"{'1': {'date': '15/11/2566', 'sta': 'ขายได้'}, '2': {'date': '06/12/2566', 'sta': 'ขายได้'}, '3': {'date': '27/12/2566', 'sta': 'ขายได้'}, '4': {'date': '17/01/2567', 'sta': 'ขายได้'}, '5': {'date': '07/02/2567', 'sta': 'ขายได้'}, '6': {'date': '28/02/2567', 'sta': 'ขายได้'}}",ปลอดการจำนอง,687552.0,15-09-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/16/103779p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/16/103779j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.10703&law_suit_year=2565&deed_no=103779&addrno=28/44,15/29,14.02198153,100.66311092,20240228.0,ขายได้,"['20231115', '20231206', '20231227', '20240117', '20240207', '20240228']",6.0,0.0,687552.0,https://asset.led.go.th/PPKPicture/2566/08-2566/16/103779p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/16/103779j.jpg,2024-02-02
78 - 1,ผบ.2829/2565,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,53.4,2766697.68,คลองสี่,คลองหลวง,ปทุมธานี,188554,5000.0,"{'1': {'date': '26/01/2567', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '16/02/2567', 'sta': '-'}, '3': {'date': '08/03/2567', 'sta': '-'}, '4': {'date': '29/03/2567', 'sta': '-'}, '5': {'date': '19/04/2567', 'sta': '-'}, '6': {'date': '10/05/2567', 'sta': '-'}}",การจำนองติดไป,2766697.0,27-11-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/30/188554p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/30/188554j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2829&law_suit_year=2565&deed_no=188554&addrno=44/170,16/29,14.02009215,100.68134867,20240510.0,-,"['20240126', '20240216', '20240308', '20240329', '20240419', '20240510']",6.0,1.0,2490027.0,https://asset.led.go.th/PPKPicture/2566/10-2566/30/188554p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/30/188554j.jpg,2024-02-02
78 - 1,ผบE.879/2564,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,24.5,1067682.0,ลำผักกูด,ธัญบุรี,ปทุมธานี,126901,5000.0,"{'1': {'date': '20/12/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '10/01/2567', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '31/01/2567', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '21/02/2567', 'sta': '-'}, '5': {'date': '13/03/2567', 'sta': '-'}, '6': {'date': '03/04/2567', 'sta': '-'}}",การจำนองติดไป,1067682.0,20-10-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/27/126901p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/27/126901j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.879&law_suit_year=2564&deed_no=126901&addrno=21/50,17/29,14.03304911,100.78096926,20240403.0,-,"['20231220', '20240110', '20240131', '20240221', '20240313', '20240403']",6.0,3.0,747377.0,https://asset.led.go.th/PPKPicture/2566/09-2566/27/126901p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/27/126901j.jpg,2024-02-02
78 - 1,ผบ.115/2563,ห้องชุด,0,0,27.27,392688.0,บึงยี่โถ,ธัญบุรี,ปทุมธานี,9343,5000.0,"{'1': {'date': '07/02/2567', 'sta': '-'}, '2': {'date': '28/02/2567', 'sta': '-'}, '3': {'date': '20/03/2567', 'sta': '-'}, '4': {'date': '10/04/2567', 'sta': '-'}, '5': {'date': '01/05/2567', 'sta': '-'}, '6': {'date': '21/05/2567', 'sta': '-'}}",การจำนองติดไป,392688.0,07-12-2566,"['https://asset.led.go.th/PPKPicture/2566/11-2566/13/c22-138p.jpg', 'https://asset.led.go.th/PPKPicture/2566/11-2566/13/c22-138j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.115&law_suit_year=2563&deed_no=9343&addrno=22/138,18/29,13.95727611,100.56448596,20240501.0,-,"['20240207', '20240228', '20240320', '20240410', '20240501', '20240521']",5.0,0.0,392688.0,https://asset.led.go.th/PPKPicture/2566/11-2566/13/c22-138p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/13/c22-138j.jpg,2024-02-02
78 - 1,ผบ.115/2563,ห้องชุด,0,0,27.27,392688.0,บึงยี่โถ,ธัญบุรี (กลางเมือง),ปทุมธานี (ธัญบุรี),9343,5000.0,"{'1': {'date': '07/02/2567', 'sta': '-'}, '2': {'date': '28/02/2567', 'sta': '-'}, '3': {'date': '20/03/2567', 'sta': '-'}, '4': {'date': '10/04/2567', 'sta': '-'}, '5': {'date': '01/05/2567', 'sta': '-'}, '6': {'date': '21/05/2567', 'sta': '-'}}",การจำนองติดไป,392688.0,07-12-2566,"['https://asset.led.go.th/PPKPicture/2566/11-2566/13/c22-138p.jpg', 'https://asset.led.go.th/PPKPicture/2566/11-2566/13/c22-138j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.115&law_suit_year=2563&deed_no=9343&addrno=22/139,19/29,13.95727611,100.56448596,20240501.0,-,"['20240207', '20240228', '20240320', '20240410', '20240501', '20240521']",5.0,0.0,392688.0,https://asset.led.go.th/PPKPicture/2566/11-2566/13/c22-138p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/13/c22-138j.jpg,2024-02-02
79 - 1,ผบE.1053/2563,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,21.0,546739.2,คลองห้า,คลองหลวง,ปทุมธานี,147719,50000.0,"{'1': {'date': '20/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '10/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '01/12/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '22/12/2566', 'sta': 'ขายได้'}, '5': {'date': '12/01/2567', 'sta': 'ขายได้'}, '6': {'date': '02/02/2567', 'sta': 'ขายได้'}}",ปลอดการจำนอง,546739.0,21-08-2566,"['https://asset.led.go.th/PPKPicture/2566/07-2566/27/147719p.jpg', 'https://asset.led.go.th/PPKPicture/2566/07-2566/27/147719j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1053&law_suit_year=2563&deed_no=147719&addrno=19/78,20/29,14.15369623,100.71200671,20240202.0,ขายได้,"['20231020', '20231110', '20231201', '20231222', '20240112', '20240202']",6.0,3.0,382717.0,https://asset.led.go.th/PPKPicture/2566/07-2566/27/147719p.jpg,https://asset.led.go.th/PPKPicture/2566/07-2566/27/147719j.jpg,2024-02-02
79 - 1,ผบ.2935/2565,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,56.4,1943825.0,ลำผักกูด,ธัญบุรี,ปทุมธานี,108118,150000.0,"{'1': {'date': '29/03/2567', 'sta': '-'}, '2': {'date': '19/04/2567', 'sta': '-'}, '3': {'date': '10/05/2567', 'sta': '-'}, '4': {'date': '31/05/2567', 'sta': '-'}, '5': {'date': '21/06/2567', 'sta': '-'}, '6': {'date': '12/07/2567', 'sta': '-'}}",ปลอดการจำนอง,1943825.0,29-01-2567,"['https://asset.led.go.th/PPKPicture/2566/12-2566/27/108118p.jpg', 'https://asset.led.go.th/PPKPicture/2566/12-2566/27/108118j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2935&law_suit_year=2565&deed_no=108118&addrno=264/102,21/29,,,20240510.0,-,"['20240329', '20240419', '20240510', '20240531', '20240621', '20240712']",3.0,0.0,1943825.0,https://asset.led.go.th/PPKPicture/2566/12-2566/27/108118p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/27/108118j.jpg,2024-02-02
79 - 1,ผบE.588/2565,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,73.7,2471905.0,ลาดสวาย,ลำลูกกา,ปทุมธานี,151250,150000.0,"{'1': {'date': '12/01/2567', 'sta': 'ถอนการยึด'}, '2': {'date': '02/02/2567', 'sta': 'ถอนการยึด'}, '3': {'date': '23/02/2567', 'sta': 'ถอนการยึด'}, '4': {'date': '15/03/2567', 'sta': 'ถอนการยึด'}, '5': {'date': '05/04/2567', 'sta': 'ถอนการยึด'}, '6': {'date': '26/04/2567', 'sta': 'ถอนการยึด'}}",ปลอดการจำนอง,2471905.0,13-11-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/10/151250p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/10/151250j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.588&law_suit_year=2565&deed_no=151250&addrno=55/238,22/29,13.95539656,100.66981982,20240426.0,ถอนการยึด,"['20240112', '20240202', '20240223', '20240315', '20240405', '20240426']",6.0,0.0,2471905.0,https://asset.led.go.th/PPKPicture/2566/10-2566/10/151250p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/10/151250j.jpg,2024-02-02
79 - 1,ผบ.2137/2553,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,27.0,1255000.0,ประชาธิปัตย์(คลองรังสิตฝั่งใต้),ธัญบุรี (กลางเมือง),ปทุมธานี,47440,150000.0,"{'1': {'date': '13/12/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '03/01/2567', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '24/01/2567', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '14/02/2567', 'sta': '-'}, '5': {'date': '06/03/2567', 'sta': '-'}, '6': {'date': '27/03/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,1255000.0,16-10-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/14/47440p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/14/47440j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2137&law_suit_year=2553&deed_no=47440&addrno=1/18,23/29,13.9837792,100.53467574,20240327.0,-,"['20231213', '20240103', '20240124', '20240214', '20240306', '20240327']",6.0,3.0,878500.0,https://asset.led.go.th/PPKPicture/2566/09-2566/14/47440p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/14/47440j.jpg,2024-02-02
79 - 1,ผบE.2699/2563,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,52.0,2124811.5,คลองสาม,คลองหลวง,ปทุมธานี,156902,5000.0,"{'1': {'date': '26/01/2567', 'sta': 'ถอนการยึด'}, '2': {'date': '16/02/2567', 'sta': 'ถอนการยึด'}, '3': {'date': '08/03/2567', 'sta': 'ถอนการยึด'}, '4': {'date': '29/03/2567', 'sta': 'ถอนการยึด'}, '5': {'date': '19/04/2567', 'sta': 'ถอนการยึด'}, '6': {'date': '10/05/2567', 'sta': 'ถอนการยึด'}}",การจำนองติดไป,2124811.0,27-11-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/30/156902p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/30/156902j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.2699&law_suit_year=2563&deed_no=156902&addrno=37/160,24/29,14.02141506,100.67223934,20240510.0,ถอนการยึด,"['20240126', '20240216', '20240308', '20240329', '20240419', '20240510']",6.0,0.0,2124811.0,https://asset.led.go.th/PPKPicture/2566/10-2566/30/156902p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/30/156902j.jpg,2024-02-02
79 - 1,ผบ.16055/2561,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,21.9,1142559.3,คลองสาม,คลองหลวง,ปทุมธานี,159675,150000.0,"{'1': {'date': '07/02/2567', 'sta': '-'}, '2': {'date': '28/02/2567', 'sta': '-'}, '3': {'date': '20/03/2567', 'sta': '-'}, '4': {'date': '10/04/2567', 'sta': '-'}, '5': {'date': '01/05/2567', 'sta': '-'}, '6': {'date': '21/05/2567', 'sta': '-'}}",ปลอดการจำนอง,1142559.0,07-12-2566,"['https://asset.led.go.th/PPKPicture/2566/11-2566/13/159675p.jpg', 'https://asset.led.go.th/PPKPicture/2566/11-2566/13/159675j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.16055&law_suit_year=2561&deed_no=159675&addrno=51/136,25/29,,,20240501.0,-,"['20240207', '20240228', '20240320', '20240410', '20240501', '20240521']",5.0,0.0,1142559.0,https://asset.led.go.th/PPKPicture/2566/11-2566/13/159675p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/13/159675j.jpg,2024-02-02
79 - 1,ผบ.15586/2562,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,20.8,773152.0,คลองสอง (คลอง 2 ตก),คลองหลวง,ปทุมธานี (ธัญบุรี),81737,50000.0,"{'1': {'date': '15/03/2567', 'sta': '-'}, '2': {'date': '05/04/2567', 'sta': '-'}, '3': {'date': '26/04/2567', 'sta': '-'}, '4': {'date': '17/05/2567', 'sta': '-'}, '5': {'date': '07/06/2567', 'sta': '-'}, '6': {'date': '28/06/2567', 'sta': '-'}}",ปลอดการจำนอง,773152.0,15-01-2567,"['https://asset.led.go.th/PPKPicture/2566/12-2566/14/81737p.jpg', 'https://asset.led.go.th/PPKPicture/2566/12-2566/14/81737j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.15586&law_suit_year=2562&deed_no=81737&addrno=34/213,26/29,,,20240426.0,-,"['20240315', '20240405', '20240426', '20240517', '20240607', '20240628']",3.0,0.0,773152.0,https://asset.led.go.th/PPKPicture/2566/12-2566/14/81737p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/14/81737j.jpg,2024-02-02
