sell_order,case_id,deed_number,type,size0,size1,size2,tumbon,aumper,province,pay_down,status,max_price,timestamp,lastSta_date,lastSta_detail,bid_dates,bid_time,discount_factor,current_price,img0,img1,imgGP0,imgGP1,link
241 - 1,ผบ.659/2565,34784,ที่ดินพร้อมสิ่งปลูกสร้าง,62,3,1,หนองบอนแดง,บ้านบึง,ชลบุรี,500000,ปลอดการจำนอง,5910740,2024-06-03,20240618,ขายได้,"['20240326', '20240412', '20240507', '20240528', '20240618', '20240709']",5,0,5910740,https://asset.led.go.th/PPKPicture/2567/01-2567/17/34784p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/17/34784j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.659&law_suit_year=2565&deed_no=34784&addrno=204/8
241 - 1,พ.1499/2561,176375,ที่ดินพร้อมสิ่งปลูกสร้าง,69,3,3,นาป่า,เมืองชลบุรี,ชลบุรี,500000,ปลอดการจำนอง,5711600,2024-06-03,20240611,เจ้าพนักงานงดขาย,"['20240227', '20240319', '20240409', '20240430', '20240521', '20240611']",6,0,5711600,https://asset.led.go.th/PPKPicture/2566/12-2566/18/176375p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/18/176375j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.1499&law_suit_year=2561&deed_no=176375&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
241 - 1,ผบE.7986/2566,165412,ที่ดินพร้อมสิ่งปลูกสร้าง,63,0,0,หนองไม้แดง,เมืองชลบุรี,ชลบุรี,250000,ปลอดการจำนอง,4366200,2024-06-03,20240730,-,"['20240730', '20240820', '20240910', '20241001', '20241022', '20241112']",1,0,4366200,https://asset.led.go.th/PPKPicture/%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B8%9B%E0%B8%B5%202567%20(S30)%20%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%A0%E0%B8%A3%E0%B8%93%E0%B9%8C/%E0%B8%88-%E0%B8%89-%E0%B8%8A/%E0%B8%8A%E0%B8%A5%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5/%E0%B9%82%E0%B8%AB%E0%B8%A5%E0%B8%94/30-7-67(23-5-67)/%E0%B9%81%E0%B8%9C%E0%B8%99%E0%B8%97%E0%B8%B5%E0%B9%88+%E0%B8%A3%E0%B8%B9%E0%B8%9B(15-5-67)/165412p.jpg,https://asset.led.go.th/PPKPicture/งานปี 2567 (S30) วราภรณ์/จ-ฉ-ช/ชลบุรี/โหลด/30-7-67(23-5-67)/แผนที่+รูป(15-5-67)/165412j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.7986&law_suit_year=2566&deed_no=165412&addrno=99/40
241 - 1,ผบ.803/2563,131392,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,1,หนองขาม,ศรีราชา,ชลบุรี,500000,ปลอดการจำนอง,8036132,2024-06-03,20240611,ขายได้,"['20240430', '20240521', '20240611', '20240702', '20240723', '20240813']",3,0,8036132,https://asset.led.go.th/PPKPicture/2567/02-2567/16/131392p_2.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/16/131392j_2.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.803&law_suit_year=2563&deed_no=131392&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,800/70"
241 - 1,ผบ.803/2563,131392,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,1,หนองขาม,ศรีราชา,ชลบุรี,500000,ปลอดการจำนอง,8036132,2024-06-03,20240611,ขายได้,"['20240430', '20240521', '20240611', '20240702', '20240723', '20240813']",3,0,8036132,https://asset.led.go.th/PPKPicture/2567/02-2567/16/131392p_2.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/16/131392j_2.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.803&law_suit_year=2563&deed_no=131392&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,800/70"
241 - 2,พ.1499/2561,104710,ที่ดินพร้อมสิ่งปลูกสร้าง,59,2,0,นาป่า,เมืองชลบุรี,ชลบุรี,500000,ปลอดการจำนอง,9096000,2024-06-03,20240611,เจ้าพนักงานงดขาย,"['20240227', '20240319', '20240409', '20240430', '20240521', '20240611']",6,0,9096000,https://asset.led.go.th/PPKPicture/2566/12-2566/18/104710p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/18/104710j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.1499&law_suit_year=2561&deed_no=104710&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
242 - 1,พ.768/2565,202765,ที่ดินพร้อมสิ่งปลูกสร้าง,83.4,2,0,ดอนหัวฬ่อ,เมืองชลบุรี,ชลบุรี,500000,ปลอดการจำนอง,6876850,2024-06-03,20240611,เจ้าพนักงานงดขาย,"['20240227', '20240319', '20240409', '20240430', '20240521', '20240611']",6,0,6876850,https://asset.led.go.th/PPKPicture/2566/12-2566/18/202765p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/18/202765j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.768&law_suit_year=2565&deed_no=202765&addrno=3/89
242 - 1,ผบE.2327/2566,213395,ที่ดินพร้อมสิ่งปลูกสร้าง,44,0,0,บ้านปึก,เมืองชลบุรี,ชลบุรี,250000,ปลอดการจำนอง,3183912,2024-06-03,20240730,-,"['20240730', '20240820', '20240910', '20241001', '20241022', '20241112']",1,0,3183912,https://asset.led.go.th/PPKPicture/%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B8%9B%E0%B8%B5%202567%20(S30)%20%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%A0%E0%B8%A3%E0%B8%93%E0%B9%8C/%E0%B8%88-%E0%B8%89-%E0%B8%8A/%E0%B8%8A%E0%B8%A5%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5/%E0%B9%82%E0%B8%AB%E0%B8%A5%E0%B8%94/30-7-67(23-5-67)/%E0%B9%81%E0%B8%9C%E0%B8%99%E0%B8%97%E0%B8%B5%E0%B9%88+%E0%B8%A3%E0%B8%B9%E0%B8%9B(15-5-67)/213395p.jpg,https://asset.led.go.th/PPKPicture/งานปี 2567 (S30) วราภรณ์/จ-ฉ-ช/ชลบุรี/โหลด/30-7-67(23-5-67)/แผนที่+รูป(15-5-67)/213395j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.2327&law_suit_year=2566&deed_no=213395&addrno=49/48
242 - 1,ผบE.186/2565,147306,ที่ดินพร้อมสิ่งปลูกสร้าง,18.3,0,0,สุรศักดิ์,ศรีราชา,ชลบุรี,500000,ปลอดการจำนอง,5466540,2024-06-03,20240618,งดการบังคับคดี,"['20240528', '20240618', '20240709', '20240730', '20240820', '20240910']",2,0,5466540,https://asset.led.go.th/PPKPicture/2567/03-2567/21/147306p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/21/147306j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.186&law_suit_year=2565&deed_no=147306&addrno=159/108,159/109"
242 - 1,934/2561,115682,ที่ดินพร้อมสิ่งปลูกสร้าง,80,0,0,นาป่า,เมืองชลบุรี,ชลบุรี,500000,ปลอดการจำนอง,3992917,2024-06-03,20240618,เจ้าพนักงานงดขาย,"['20240326', '20240412', '20240507', '20240528', '20240618', '20240709']",5,0,3992917,https://asset.led.go.th/PPKPicture/2567/01-2567/17/115682p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/17/115682j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=934&law_suit_year=2561&deed_no=115682&addrno=99/392,%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9"
242 - 1,มย.537/2562,4169,ที่ดินพร้อมสิ่งปลูกสร้าง,22.2,0,46,หนองเหียง,พนัศ,ชลบุรี,5000000,ปลอดการจำนอง,75018400,2024-06-03,20240611,-,"['20240430', '20240521', '20240611', '20240702', '20240723', '20240813']",3,1,67516560,https://asset.led.go.th/PPKPicture/2567/02-2567/16/4169p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/16/4169j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1%C2.537&law_suit_year=2562&deed_no=4169&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
242 - 1,มย.537/2562,4174,ที่ดินพร้อมสิ่งปลูกสร้าง,88,2,24,หนองเหียง,พนัศ,ชลบุรี,5000000,ปลอดการจำนอง,75018400,2024-06-03,20240611,-,"['20240430', '20240521', '20240611', '20240702', '20240723', '20240813']",3,1,67516560,https://asset.led.go.th/PPKPicture/2567/02-2567/16/4174p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/16/4169j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1%C2.537&law_suit_year=2562&deed_no=4174&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
242 - 1,934/2561,115683,ที่ดินพร้อมสิ่งปลูกสร้าง,71.3,0,0,นาป่า,เมืองชลบุรี,ชลบุรี,500000,ปลอดการจำนอง,3992917,2024-06-03,20240618,เจ้าพนักงานงดขาย,"['20240326', '20240412', '20240507', '20240528', '20240618', '20240709']",5,0,3992917,https://asset.led.go.th/PPKPicture/2567/01-2567/17/115682p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/17/115682j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=934&law_suit_year=2561&deed_no=115683&addrno=-
242 - 1,ผบE.186/2565,147307,ที่ดินพร้อมสิ่งปลูกสร้าง,18.3,0,0,สุรศักดิ์,ศรีราชา,ชลบุรี,500000,ปลอดการจำนอง,5466540,2024-06-03,20240618,งดการบังคับคดี,"['20240528', '20240618', '20240709', '20240730', '20240820', '20240910']",2,0,5466540,https://asset.led.go.th/PPKPicture/2567/03-2567/21/147306p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/21/147306j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.186&law_suit_year=2565&deed_no=147307&addrno=159/108,159/109"
243 - 1,ผบE.1479/2566,92152,ที่ดินพร้อมสิ่งปลูกสร้าง,8,2,1,บ้านสวน,เมืองชลบุรี,ชลบุรี,500000,ปลอดการจำนอง,8190336,2024-06-03,20240618,งดขาย,"['20240326', '20240412', '20240507', '20240528', '20240618', '20240709']",5,0,8190336,https://asset.led.go.th/PPKPicture/2567/01-2567/17/92152p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/17/92152j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1479&law_suit_year=2566&deed_no=92152&addrno=19/9
243 - 1,ผบ.1373/2558,99235,ที่ดินพร้อมสิ่งปลูกสร้าง,13.7,0,0,บางทราย,เมืองชลบุรี,ชลบุรี,500000,ปลอดการจำนอง,5719520,2024-06-03,20240611,งดการบังคับคดี,"['20240227', '20240319', '20240409', '20240430', '20240521', '20240611']",6,0,5719520,https://asset.led.go.th/PPKPicture/2566/12-2566/18/99235p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/18/99235j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1373&law_suit_year=2558&deed_no=99235&addrno=133/1
243 - 1,ผบ.949/2558,162827,ที่ดินพร้อมสิ่งปลูกสร้าง,23,0,0,บ้านสวน,เมืองชลบุรี,ชลบุรี,250000,ปลอดการจำนอง,3835940,2024-06-03,20240730,-,"['20240730', '20240820', '20240910', '20241001', '20241022', '20241112']",1,0,3835940,https://asset.led.go.th/PPKPicture/%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B8%9B%E0%B8%B5%202567%20(S30)%20%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%A0%E0%B8%A3%E0%B8%93%E0%B9%8C/%E0%B8%88-%E0%B8%89-%E0%B8%8A/%E0%B8%8A%E0%B8%A5%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5/%E0%B9%82%E0%B8%AB%E0%B8%A5%E0%B8%94/30-7-67(23-5-67)/%E0%B9%81%E0%B8%9C%E0%B8%99%E0%B8%97%E0%B8%B5%E0%B9%88+%E0%B8%A3%E0%B8%B9%E0%B8%9B(15-5-67)/162827p.jpg,https://asset.led.go.th/PPKPicture/งานปี 2567 (S30) วราภรณ์/จ-ฉ-ช/ชลบุรี/โหลด/30-7-67(23-5-67)/แผนที่+รูป(15-5-67)/162827j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.949&law_suit_year=2558&deed_no=162827&addrno=115/58
243 - 1,พ.788/2566,225763,ที่ดินพร้อมสิ่งปลูกสร้าง,90.9,0,0,เสม็ด,เมืองชลบุรี,ชลบุรี,500000,ปลอดการจำนอง,7388640,2024-06-03,20240618,-,"['20240528', '20240618', '20240709', '20240730', '20240820', '20240910']",2,0,7388640,https://asset.led.go.th/PPKPicture/2567/03-2567/21/225763p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/21/225763j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.788&law_suit_year=2566&deed_no=225763&addrno=98/14
243 - 1,ผบ.1373/2558,99236,ที่ดินพร้อมสิ่งปลูกสร้าง,13.7,0,0,บางทราย,เมืองชลบุรี,ชลบุรี,500000,ปลอดการจำนอง,5719520,2024-06-03,20240611,งดการบังคับคดี,"['20240227', '20240319', '20240409', '20240430', '20240521', '20240611']",6,0,5719520,https://asset.led.go.th/PPKPicture/2566/12-2566/18/99236p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/18/99236j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1373&law_suit_year=2558&deed_no=99236&addrno=133/2
244 - 1,ผบ.208/2560,130103,ที่ดินพร้อมสิ่งปลูกสร้าง,94.1,0,0,เสม็ด,เมืองชลบุรี,ชลบุรี,500000,ปลอดการจำนอง,3446220,2024-06-03,20240611,ขายได้,"['20240227', '20240319', '20240409', '20240430', '20240521', '20240611']",6,2,2756976,https://asset.led.go.th/PPKPicture/2566/12-2566/18/130103p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/18/130103j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.208&law_suit_year=2560&deed_no=130103&addrno=55/41
244 - 1,1404/2545,9574,ที่ดินพร้อมสิ่งปลูกสร้าง,60,3,0,อ่างศิลา (บ้านปึก),เมืองชลบุรี,ชลบุรี,1000000,ปลอดการจำนอง,8625000,2024-06-03,20240618,ขายได้,"['20240326', '20240412', '20240507', '20240528', '20240618', '20240709']",5,1,7762500,https://asset.led.go.th/PPKPicture/2567/01-2567/17/9574p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/17/9574j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=1404&law_suit_year=2545&deed_no=9574&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
244 - 1,ผบ.3036/2561,54649,ที่ดินพร้อมสิ่งปลูกสร้าง,18,0,0,สุรศักดิ์,ศรีราชา,ชลบุรี,250000,ปลอดการจำนอง,3348700,2024-06-03,20240730,-,"['20240730', '20240820', '20240910', '20241001', '20241022', '20241112']",1,0,3348700,https://asset.led.go.th/PPKPicture/%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B8%9B%E0%B8%B5%202567%20(S30)%20%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%A0%E0%B8%A3%E0%B8%93%E0%B9%8C/%E0%B8%88-%E0%B8%89-%E0%B8%8A/%E0%B8%8A%E0%B8%A5%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5/%E0%B9%82%E0%B8%AB%E0%B8%A5%E0%B8%94/30-7-67(23-5-67)/%E0%B9%81%E0%B8%9C%E0%B8%99%E0%B8%97%E0%B8%B5%E0%B9%88+%E0%B8%A3%E0%B8%B9%E0%B8%9B(15-5-67)/54649p.jpg,https://asset.led.go.th/PPKPicture/งานปี 2567 (S30) วราภรณ์/จ-ฉ-ช/ชลบุรี/โหลด/30-7-67(23-5-67)/แผนที่+รูป(15-5-67)/54649j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.3036&law_suit_year=2561&deed_no=54649&addrno=44/215
244 - 1,ผบ.930/2561,40101,ที่ดินพร้อมสิ่งปลูกสร้าง,4,1,2,มาบโป่ง,พานทอง,ชลบุรี,500000,ปลอดการจำนอง,11338000,2024-06-03,20240618,-,"['20240528', '20240618', '20240709', '20240730', '20240820', '20240910']",2,0,11338000,https://asset.led.go.th/PPKPicture/2567/03-2567/21/40101p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/21/40101j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.930&law_suit_year=2561&deed_no=40101&addrno=40/15,40/16-45"
244 - 1,ผบ.2387/2562,157451,ที่ดินพร้อมสิ่งปลูกสร้าง,23,1,2,เขาคันทรง,ศรีราชา,ชลบุรี,1000000,ปลอดการจำนอง,10827900,2024-06-03,20240611,-,"['20240430', '20240521', '20240611', '20240702', '20240723', '20240813']",3,1,9745110,https://asset.led.go.th/PPKPicture/2567/02-2567/16/157451p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/16/157451j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2387&law_suit_year=2562&deed_no=157451&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,88/6"
244 - 1,ผบ.3036/2561,54650,ที่ดินพร้อมสิ่งปลูกสร้าง,18,0,0,สุรศักดิ์,ศรีราชา,ชลบุรี,250000,ปลอดการจำนอง,3348700,2024-06-03,20240730,-,"['20240730', '20240820', '20240910', '20241001', '20241022', '20241112']",1,0,3348700,https://asset.led.go.th/PPKPicture/%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B8%9B%E0%B8%B5%202567%20(S30)%20%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%A0%E0%B8%A3%E0%B8%93%E0%B9%8C/%E0%B8%88-%E0%B8%89-%E0%B8%8A/%E0%B8%8A%E0%B8%A5%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5/%E0%B9%82%E0%B8%AB%E0%B8%A5%E0%B8%94/30-7-67(23-5-67)/%E0%B9%81%E0%B8%9C%E0%B8%99%E0%B8%97%E0%B8%B5%E0%B9%88+%E0%B8%A3%E0%B8%B9%E0%B8%9B(15-5-67)/54649p.jpg,https://asset.led.go.th/PPKPicture/งานปี 2567 (S30) วราภรณ์/จ-ฉ-ช/ชลบุรี/โหลด/30-7-67(23-5-67)/แผนที่+รูป(15-5-67)/54649j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.3036&law_suit_year=2561&deed_no=54650&addrno=44/215
244 - 1,1404/2545,5637,ที่ดินพร้อมสิ่งปลูกสร้าง,42,1,0,บ้านปึก,เมืองชลบุรี,ชลบุรี,1000000,ปลอดการจำนอง,8625000,2024-06-03,20240618,ขายได้,"['20240326', '20240412', '20240507', '20240528', '20240618', '20240709']",5,1,7762500,https://asset.led.go.th/PPKPicture/2567/01-2567/17/9574p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/17/9574j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=1404&law_suit_year=2545&deed_no=5637&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
244 - 1,ผบ.3036/2561,54651,ที่ดินพร้อมสิ่งปลูกสร้าง,18,0,0,สุรศักดิ์,ศรีราชา,ชลบุรี,250000,ปลอดการจำนอง,3348700,2024-06-03,20240730,-,"['20240730', '20240820', '20240910', '20241001', '20241022', '20241112']",1,0,3348700,https://asset.led.go.th/PPKPicture/%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B8%9B%E0%B8%B5%202567%20(S30)%20%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%A0%E0%B8%A3%E0%B8%93%E0%B9%8C/%E0%B8%88-%E0%B8%89-%E0%B8%8A/%E0%B8%8A%E0%B8%A5%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5/%E0%B9%82%E0%B8%AB%E0%B8%A5%E0%B8%94/30-7-67(23-5-67)/%E0%B9%81%E0%B8%9C%E0%B8%99%E0%B8%97%E0%B8%B5%E0%B9%88+%E0%B8%A3%E0%B8%B9%E0%B8%9B(15-5-67)/54649p.jpg,https://asset.led.go.th/PPKPicture/งานปี 2567 (S30) วราภรณ์/จ-ฉ-ช/ชลบุรี/โหลด/30-7-67(23-5-67)/แผนที่+รูป(15-5-67)/54649j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.3036&law_suit_year=2561&deed_no=54651&addrno=44/215
244 - 1,ผบ.3036/2561,54652,ที่ดินพร้อมสิ่งปลูกสร้าง,18,0,0,สุรศักดิ์,ศรีราชา,ชลบุรี,250000,ปลอดการจำนอง,3348700,2024-06-03,20240730,-,"['20240730', '20240820', '20240910', '20241001', '20241022', '20241112']",1,0,3348700,https://asset.led.go.th/PPKPicture/%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B8%9B%E0%B8%B5%202567%20(S30)%20%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%A0%E0%B8%A3%E0%B8%93%E0%B9%8C/%E0%B8%88-%E0%B8%89-%E0%B8%8A/%E0%B8%8A%E0%B8%A5%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5/%E0%B9%82%E0%B8%AB%E0%B8%A5%E0%B8%94/30-7-67(23-5-67)/%E0%B9%81%E0%B8%9C%E0%B8%99%E0%B8%97%E0%B8%B5%E0%B9%88+%E0%B8%A3%E0%B8%B9%E0%B8%9B(15-5-67)/54649p.jpg,https://asset.led.go.th/PPKPicture/งานปี 2567 (S30) วราภรณ์/จ-ฉ-ช/ชลบุรี/โหลด/30-7-67(23-5-67)/แผนที่+รูป(15-5-67)/54649j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.3036&law_suit_year=2561&deed_no=54652&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
244 - 1,ผบ.3036/2561,54653,ที่ดินพร้อมสิ่งปลูกสร้าง,18,0,0,สุรศักดิ์,ศรีราชา,ชลบุรี,250000,ปลอดการจำนอง,3348700,2024-06-03,20240730,-,"['20240730', '20240820', '20240910', '20241001', '20241022', '20241112']",1,0,3348700,https://asset.led.go.th/PPKPicture/%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B8%9B%E0%B8%B5%202567%20(S30)%20%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%A0%E0%B8%A3%E0%B8%93%E0%B9%8C/%E0%B8%88-%E0%B8%89-%E0%B8%8A/%E0%B8%8A%E0%B8%A5%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5/%E0%B9%82%E0%B8%AB%E0%B8%A5%E0%B8%94/30-7-67(23-5-67)/%E0%B9%81%E0%B8%9C%E0%B8%99%E0%B8%97%E0%B8%B5%E0%B9%88+%E0%B8%A3%E0%B8%B9%E0%B8%9B(15-5-67)/54649p.jpg,https://asset.led.go.th/PPKPicture/งานปี 2567 (S30) วราภรณ์/จ-ฉ-ช/ชลบุรี/โหลด/30-7-67(23-5-67)/แผนที่+รูป(15-5-67)/54649j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.3036&law_suit_year=2561&deed_no=54653&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
244 - 1,ผบ.3036/2561,54654,ที่ดินพร้อมสิ่งปลูกสร้าง,18,0,0,สุรศักดิ์,ศรีราชา,ชลบุรี,250000,ปลอดการจำนอง,3348700,2024-06-03,20240730,-,"['20240730', '20240820', '20240910', '20241001', '20241022', '20241112']",1,0,3348700,https://asset.led.go.th/PPKPicture/%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B8%9B%E0%B8%B5%202567%20(S30)%20%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%A0%E0%B8%A3%E0%B8%93%E0%B9%8C/%E0%B8%88-%E0%B8%89-%E0%B8%8A/%E0%B8%8A%E0%B8%A5%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5/%E0%B9%82%E0%B8%AB%E0%B8%A5%E0%B8%94/30-7-67(23-5-67)/%E0%B9%81%E0%B8%9C%E0%B8%99%E0%B8%97%E0%B8%B5%E0%B9%88+%E0%B8%A3%E0%B8%B9%E0%B8%9B(15-5-67)/54649p.jpg,https://asset.led.go.th/PPKPicture/งานปี 2567 (S30) วราภรณ์/จ-ฉ-ช/ชลบุรี/โหลด/30-7-67(23-5-67)/แผนที่+รูป(15-5-67)/54649j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.3036&law_suit_year=2561&deed_no=54654&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
245 - 1,พ.1324/2562,185321,ที่ดินพร้อมสิ่งปลูกสร้าง,95,3,0,แสนสุข,เมืองชลบุรี,ชลบุรี,2500000,ปลอดการจำนอง,36465310,2024-06-03,20240618,ขายได้,"['20240326', '20240412', '20240507', '20240528', '20240618', '20240709']",5,3,25525717,https://asset.led.go.th/PPKPicture/2567/01-2567/17/185321p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/17/185321j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.1324&law_suit_year=2562&deed_no=185321&addrno=1,%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9"
245 - 1,547/2550,17762,ที่ดินว่างเปล่า,13,2,30,หนองไผ่แก้ว,บ้านบึง,ชลบุรี,2500000,ปลอดการจำนอง,35051310,2024-06-03,20240618,-,"['20240528', '20240618', '20240709', '20240730', '20240820', '20240910']",2,0,35051310,https://asset.led.go.th/PPKPicture/2567/03-2567/21/17762p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/21/17762j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=547&law_suit_year=2550&deed_no=17762&addrno=-
