sell_order,case_id,deed_number,type,size0,size1,size2,tumbon,aumper,province,pay_down,status,max_price,timestamp,lastSta_date,lastSta_detail,bid_dates,bid_time,discount_factor,current_price,img0,img1,imgGP0,imgGP1,link
57 - 1,ผบ.1022/2565,141607,ที่ดินพร้อมสิ่งปลูกสร้าง,20.3,0,0,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดการจำนอง,1354225,2024-06-03,20240619,ขายได้,"['20240529', '20240619', '20240710', '20240731', '20240821', '20240911']",2,0,1354225,https://asset.led.go.th/PPKPicture/2567/02-2567/29/141607p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/141607j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1022&law_suit_year=2565&deed_no=141607&addrno=129/50
57 - 1,มE.34/2563,49538,ที่ดินพร้อมสิ่งปลูกสร้าง,55.9,0,0,ยกกระบัตร,บ้านแพ้ว,สมุทรสาคร,150000,ปลอดการจำนอง,1087060,2024-06-03,20240626,-,"['20240626', '20240717', '20240807', '20240828', '20240918', '20241009']",1,0,1087060,https://asset.led.go.th/PPKPicture/2567/03-2567/29/49538p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/49538j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1E.34&law_suit_year=2563&deed_no=49538&addrno=117/18
58 - 1,ผบE.1278/2566,65765,ที่ดินพร้อมสิ่งปลูกสร้าง,17.6,0,0,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,150000,ปลอดการจำนอง,1878608,2024-06-03,20240605,-,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,2,1502886,https://asset.led.go.th/PPKPicture/2567/01-2567/30/65765p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/65765j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1278&law_suit_year=2566&deed_no=65765&addrno=599/65
58 - 1,ผบE.3538/2565,141696,ที่ดินพร้อมสิ่งปลูกสร้าง,19.7,0,0,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดการจำนอง,1322480,2024-06-03,20240619,ขายได้,"['20240327', '20240417', '20240508', '20240529', '20240619', '20240710']",5,0,1322480,https://asset.led.go.th/PPKPicture/2566/12-2566/28/141696p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/28/141696j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.3538&law_suit_year=2565&deed_no=141696&addrno=129/139
58 - 1,ผบE.5076/2565,75662,ที่ดินพร้อมสิ่งปลูกสร้าง,17.5,0,0,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,150000,ปลอดการจำนอง,1139751,2024-06-03,20240612,ขายได้,"['20240228', '20240320', '20240410', '20240501', '20240521', '20240612']",6,0,1139751,https://asset.led.go.th/PPKPicture/2566/11-2566/30/75662p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/30/75662j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.5076&law_suit_year=2565&deed_no=75662&addrno=152/162
58 - 1,ผบ.3388/2560,61982,ที่ดินพร้อมสิ่งปลูกสร้าง,54,0,0,บางหญ้าแพรก,เมืองสมุทรสาคร,สมุทรสาคร,300000,ปลอดการจำนอง,2090360,2024-06-03,20240626,-,"['20240626', '20240717', '20240807', '20240828', '20240918', '20241009']",1,0,2090360,https://asset.led.go.th/PPKPicture/2567/03-2567/29/61982p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/61982j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.3388&law_suit_year=2560&deed_no=61982&addrno=25/311
58 - 1,ผบE.2714/2566,72716,ที่ดินพร้อมสิ่งปลูกสร้าง,20.8,0,0,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,150000,ปลอดการจำนอง,1538312,2024-06-03,20240619,ถอนการยึด,"['20240529', '20240619', '20240710', '20240731', '20240821', '20240911']",2,0,1538312,https://asset.led.go.th/PPKPicture/2567/02-2567/29/72716p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/72716j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.2714&law_suit_year=2566&deed_no=72716&addrno=2/65
58 - 1,ผบE.575/2566,72254,ที่ดินพร้อมสิ่งปลูกสร้าง,29.6,0,0,คลองมะเดื่อ,กระทุ่มแบน,สมุทรสาคร,150000,ปลอดการจำนอง,1259800,2024-06-03,20240724,-,"['20240724', '20240814', '20240904', '20240925', '20241016', '20241106']",1,0,1259800,https://asset.led.go.th/PPKPicture/2567/04-2567/30/72254p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/30/72254j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.575&law_suit_year=2566&deed_no=72254&addrno=22/37
59 - 1,ผบ.332/2564,109904,ที่ดินพร้อมสิ่งปลูกสร้าง,24,0,0,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดการจำนอง,1174410,2024-06-03,20240605,ขายได้,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,0,1174410,https://asset.led.go.th/PPKPicture/2567/01-2567/30/109904p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/109904j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.332&law_suit_year=2564&deed_no=109904&addrno=52/285
59 - 1,ผบ.579/2564,"3480,62895,74758",ห้องชุด,42.29,0,0,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,150000,ปลอดการจำนอง,1784638,2024-06-03,20240619,-,"['20240327', '20240417', '20240508', '20240529', '20240619', '20240710']",5,3,1249246,https://asset.led.go.th/PPKPicture/2566/12-2566/28/c252-512p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/28/c252-512j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.579&law_suit_year=2564&deed_no=3480,62895,74758&addrno=252/512"
59 - 1,ผบ.5746/2562,7506,ที่ดินพร้อมสิ่งปลูกสร้าง,16.3,0,0,คลองมะเดื่อ,กระทุ่มแบน,สมุทรสาคร,150000,ปลอดการจำนอง,1995608,2024-06-03,20240626,-,"['20240626', '20240717', '20240807', '20240828', '20240918', '20241009']",1,0,1995608,https://asset.led.go.th/PPKPicture/2567/03-2567/29/7506p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/7506j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.5746&law_suit_year=2562&deed_no=7506&addrno=310/74
59 - 1,ผบE.2722/2566,121401,ที่ดินพร้อมสิ่งปลูกสร้าง,27,0,0,ท่าทราย,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดการจำนอง,1652144,2024-06-03,20240724,-,"['20240724', '20240814', '20240904', '20240925', '20241016', '20241106']",1,0,1652144,https://asset.led.go.th/PPKPicture/2567/04-2567/30/121401p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/30/121401j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.2722&law_suit_year=2566&deed_no=121401&addrno=222/107
59 - 1,ผบ.4456/2559,51347,ที่ดินว่างเปล่า,70,1,0,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,150000,ปลอดการจำนอง,1666000,2024-06-03,20240619,-,"['20240529', '20240619', '20240710', '20240731', '20240821', '20240911']",2,0,1666000,https://asset.led.go.th/PPKPicture/2567/02-2567/29/51347p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/51347j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.4456&law_suit_year=2559&deed_no=51347&addrno=-
59 - 1,ผบ.411/2565,75663,ที่ดินพร้อมสิ่งปลูกสร้าง,17.5,0,0,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,150000,ปลอดการจำนอง,1167243,2024-06-03,20240612,โจทก์แถลงงดขาย,"['20240228', '20240320', '20240410', '20240501', '20240521', '20240612']",6,0,1167243,https://asset.led.go.th/PPKPicture/2566/11-2566/30/75663p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/30/75663j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.411&law_suit_year=2565&deed_no=75663&addrno=152/163
60 - 1,ผบ.1038/2554,50971,ที่ดินพร้อมสิ่งปลูกสร้าง,5.1,1,0,พันท้ายนรสิงห์,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดการจำนอง,2456730,2024-06-03,20240619,งดขาย,"['20240327', '20240417', '20240508', '20240529', '20240619', '20240710']",5,0,2456730,https://asset.led.go.th/PPKPicture/2566/12-2566/28/50971p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/28/50971j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1038&law_suit_year=2554&deed_no=50971&addrno=27/116
60 - 1,ผบE.21/2566,130948,ที่ดินพร้อมสิ่งปลูกสร้าง,27.5,0,0,พันท้ายนรสิงห์,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดการจำนอง,1490770,2024-06-03,20240605,ขายได้,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,0,1490770,https://asset.led.go.th/PPKPicture/2567/01-2567/30/130948p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/130948j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.21&law_suit_year=2566&deed_no=130948&addrno=69/222
60 - 1,ผบ.1526/2563,15687,ที่ดินพร้อมสิ่งปลูกสร้าง,74.1,0,0,ท่าฉลอม,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดภาระผูกพัน,1299024,2024-06-03,20240612,ถอนการยึด,"['20240228', '20240320', '20240410', '20240501', '20240521', '20240612']",6,0,1299024,https://asset.led.go.th/PPKPicture/2566/11-2566/30/15687p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/30/15687j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1526&law_suit_year=2563&deed_no=15687&addrno=21/17
60 - 1,ผบ.302/2563,84756,ที่ดินพร้อมสิ่งปลูกสร้าง,51,0,0,พันท้ายนรสิงห์,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดการจำนอง,1559460,2024-06-03,20240619,งดขาย,"['20240529', '20240619', '20240710', '20240731', '20240821', '20240911']",2,0,1559460,https://asset.led.go.th/PPKPicture/2567/02-2567/29/84756p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/84756j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.302&law_suit_year=2563&deed_no=84756&addrno=57/148
60 - 1,ผบ.6283/2562,9105,ที่ดินพร้อมสิ่งปลูกสร้าง,11.8,0,0,มหาชัย,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดการจำนอง,1144300,2024-06-03,20240626,-,"['20240626', '20240717', '20240807', '20240828', '20240918', '20241009']",1,0,1144300,https://asset.led.go.th/PPKPicture/2567/03-2567/29/9105p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/9105j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.6283&law_suit_year=2562&deed_no=9105&addrno=1027/24%20%A4
60 - 1,ผบE.643/2565,114051,ที่ดินพร้อมสิ่งปลูกสร้าง,16,0,0,มหาชัย,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดภาระผูกพัน,2067328,2024-06-03,20240724,-,"['20240724', '20240814', '20240904', '20240925', '20241016', '20241106']",1,0,2067328,https://asset.led.go.th/PPKPicture/2567/04-2567/30/114051p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/30/114051j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.643&law_suit_year=2565&deed_no=114051&addrno=1300/80%A1
60 - 1,ผบ.6283/2562,9106,ที่ดินพร้อมสิ่งปลูกสร้าง,11.7,0,0,มหาชัย,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดการจำนอง,1144300,2024-06-03,20240626,-,"['20240626', '20240717', '20240807', '20240828', '20240918', '20241009']",1,0,1144300,https://asset.led.go.th/PPKPicture/2567/03-2567/29/9105p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/9105j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.6283&law_suit_year=2562&deed_no=9106&addrno=1027/24%20%A7
61 - 1,ผบE.1948/2565,156907,ที่ดินพร้อมสิ่งปลูกสร้าง,30.3,0,0,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดการจำนอง,1632223,2024-06-03,20240619,ขายได้,"['20240327', '20240417', '20240508', '20240529', '20240619', '20240710']",5,1,1469000,https://asset.led.go.th/PPKPicture/2566/12-2566/28/156907p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/28/156907j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1948&law_suit_year=2565&deed_no=156907&addrno=127/15
61 - 1,ผบE.5859/2565,16247,ที่ดินพร้อมสิ่งปลูกสร้าง,88,0,0,อ้อมน้อย,กระทุ่มแบน(ตลาดใหม่),สมุทรสาคร,150000,ปลอดการจำนอง,1938120,2024-06-03,20240605,ถอนการยึด,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,0,1938120,https://asset.led.go.th/PPKPicture/2567/01-2567/30/16247p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/16247j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.5859&law_suit_year=2565&deed_no=16247&addrno=67/28
61 - 1,ผบE.194/2566,57311,ที่ดินพร้อมสิ่งปลูกสร้าง,44,0,0,ท่าทราย,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดภาระผูกพัน,1230000,2024-06-03,20240724,ถอนการยึด,"['20240724', '20240814', '20240904', '20240925', '20241016', '20241106']",1,0,1230000,https://asset.led.go.th/PPKPicture/2567/04-2567/30/57311p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/30/57311j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.194&law_suit_year=2566&deed_no=57311&addrno=168/22
61 - 1,พE.340/2565,111604,ที่ดินพร้อมสิ่งปลูกสร้าง,54.4,0,0,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดการจำนอง,2379549,2024-06-03,20240619,-,"['20240529', '20240619', '20240710', '20240731', '20240821', '20240911']",2,1,2141594,https://asset.led.go.th/PPKPicture/2567/02-2567/29/111604p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/111604j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BEE.340&law_suit_year=2565&deed_no=111604&addrno=74/111
61 - 1,ผบE.1389/2564,76323,ที่ดินพร้อมสิ่งปลูกสร้าง,20,0,0,พันท้ายนรสิงห์,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดการจำนอง,1304080,2024-06-03,20240626,-,"['20240626', '20240717', '20240807', '20240828', '20240918', '20241009']",1,0,1304080,https://asset.led.go.th/PPKPicture/2567/03-2567/29/76323p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/76323j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1389&law_suit_year=2564&deed_no=76323&addrno=29/384
62 - 1,ผบ.2258/2562,67434,ที่ดินพร้อมสิ่งปลูกสร้าง,19.5,0,0,คลองมะเดื่อ,กระทุ่มแบน,สมุทรสาคร,150000,ปลอดการจำนอง,1246230,2024-06-03,20240612,งดขาย,"['20240228', '20240320', '20240410', '20240501', '20240521', '20240612']",6,0,1246230,https://asset.led.go.th/PPKPicture/2566/11-2566/30/67434p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/30/67434j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2258&law_suit_year=2562&deed_no=67434&addrno=199/34
62 - 1,มย.25/2565,92267,ที่ดินพร้อมสิ่งปลูกสร้าง,35.7,0,0,พันท้ายนรสิงห์,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดการจำนอง,1657089,2024-06-03,20240619,ขายได้,"['20240327', '20240417', '20240508', '20240529', '20240619', '20240710']",5,0,1657089,https://asset.led.go.th/PPKPicture/2566/12-2566/28/92267p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/28/92267j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1%C2.25&law_suit_year=2565&deed_no=92267&addrno=111/5
62 - 1,ผบE.1745/2564,147696,ที่ดินพร้อมสิ่งปลูกสร้าง,27.7,0,0,พันท้ายนรสิงห์,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดการจำนอง,1152507,2024-06-03,20240605,งดขาย,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,0,1152507,https://asset.led.go.th/PPKPicture/2567/01-2567/30/147696p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/147696j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1745&law_suit_year=2564&deed_no=147696&addrno=45/239
62 - 1,ผบ.119/2565,8696,ที่ดินพร้อมสิ่งปลูกสร้าง,64.3,0,0,มหาชัย,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดการจำนอง,1898352,2024-06-03,20240626,-,"['20240626', '20240717', '20240807', '20240828', '20240918', '20241009']",1,0,1898352,https://asset.led.go.th/PPKPicture/2567/03-2567/29/8696p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/8696j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.119&law_suit_year=2565&deed_no=8696&addrno=257/64%20%A1
62 - 1,ผบE.165/2566,81400,ที่ดินพร้อมสิ่งปลูกสร้าง,27.8,0,0,สวนหลวง,กระทุ่มแบน,สมุทรสาคร,150000,ปลอดการจำนอง,1232754,2024-06-03,20240619,งดขาย,"['20240529', '20240619', '20240710', '20240731', '20240821', '20240911']",2,0,1232754,https://asset.led.go.th/PPKPicture/2567/02-2567/29/81400p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/81400j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.165&law_suit_year=2566&deed_no=81400&addrno=180/51
62 - 1,ผบE.2467/2566,167696,ที่ดินพร้อมสิ่งปลูกสร้าง,16.4,0,0,พันท้ายนรสิงห์,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดการจำนอง,1429976,2024-06-03,20240724,-,"['20240724', '20240814', '20240904', '20240925', '20241016', '20241106']",1,0,1429976,https://asset.led.go.th/PPKPicture/2567/04-2567/30/167696p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/30/167696j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.2467&law_suit_year=2566&deed_no=167696&addrno=33/107
63 - 1,ผบE.147/2566,155975,ที่ดินพร้อมสิ่งปลูกสร้าง,37,0,0,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดการจำนอง,2177783,2024-06-03,20240612,งดขาย,"['20240228', '20240320', '20240410', '20240501', '20240521', '20240612']",6,0,2177783,https://asset.led.go.th/PPKPicture/2566/11-2566/30/155975p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/30/155975j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.147&law_suit_year=2566&deed_no=155975&addrno=98/321
63 - 1,ผบE.870/2565,79384,ที่ดินพร้อมสิ่งปลูกสร้าง,18,0,0,สวนหลวง,กระทุ่มแบน,สมุทรสาคร,150000,ปลอดการจำนอง,1328985,2024-06-03,20240605,ขายได้,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,1,1196086,https://asset.led.go.th/PPKPicture/2567/01-2567/30/79384p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/79384j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.870&law_suit_year=2565&deed_no=79384&addrno=171/134
63 - 1,ผบE.3320/2565,128751,ห้องชุด,37.71,0,0,โคกขาม,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดการจำนอง,1538568,2024-06-03,20240619,ขายได้,"['20240327', '20240417', '20240508', '20240529', '20240619', '20240710']",5,3,1076997,https://asset.led.go.th/PPKPicture/2566/12-2566/28/c95-183p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/28/c95-183j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.3320&law_suit_year=2565&deed_no=128751&addrno=95/183
63 - 1,ผบE.2222/2565,143571,ที่ดินพร้อมสิ่งปลูกสร้าง,59.8,0,0,พันท้ายนรสิงห์,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดการจำนอง,2645174,2024-06-03,20240619,-,"['20240529', '20240619', '20240710', '20240731', '20240821', '20240911']",2,1,2380656,https://asset.led.go.th/PPKPicture/2567/02-2567/29/143571p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/143571j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.2222&law_suit_year=2565&deed_no=143571&addrno=45/17
63 - 1,ผบE.1624/2566,160709,ที่ดินพร้อมสิ่งปลูกสร้าง,21.9,0,0,พันท้ายนรสิงห์,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดการจำนอง,1226398,2024-06-03,20240626,-,"['20240626', '20240717', '20240807', '20240828', '20240918', '20241009']",1,0,1226398,https://asset.led.go.th/PPKPicture/2567/03-2567/29/160709p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/160709j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1624&law_suit_year=2566&deed_no=160709&addrno=181/40
63 - 1,ผบE.2516/2566,158850,ที่ดินพร้อมสิ่งปลูกสร้าง,98.3,0,0,บางโทรัด,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดการจำนอง,1943390,2024-06-03,20240724,-,"['20240724', '20240814', '20240904', '20240925', '20241016', '20241106']",1,0,1943390,https://asset.led.go.th/PPKPicture/2567/04-2567/30/158850p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/30/158850j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.2516&law_suit_year=2566&deed_no=158850&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
64 - 1,ผบ.40/2566,167606,ที่ดินพร้อมสิ่งปลูกสร้าง,19,0,0,พันท้ายนรสิงห์,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดการจำนอง,1404827,2024-06-03,20240619,ขายได้,"['20240327', '20240417', '20240508', '20240529', '20240619', '20240710']",5,0,1404827,https://asset.led.go.th/PPKPicture/2566/12-2566/28/167606p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/28/167606j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.40&law_suit_year=2566&deed_no=167606&addrno=33/17
64 - 1,ผบ.1910/2563,103908,ที่ดินพร้อมสิ่งปลูกสร้าง,61,0,0,พันท้ายนรสิงห์,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดการจำนอง,2753060,2024-06-03,20240612,ขายได้,"['20240228', '20240320', '20240410', '20240501', '20240521', '20240612']",6,2,2202448,https://asset.led.go.th/PPKPicture/2566/11-2566/30/103908p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/30/103908j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1910&law_suit_year=2563&deed_no=103908&addrno=79/194
64 - 1,ผบE.1724/2565,69474,ที่ดินพร้อมสิ่งปลูกสร้าง,14.6,0,0,คลองมะเดื่อ,กระทุ่มแบน,สมุทรสาคร,150000,ปลอดการจำนอง,1398867,2024-06-03,20240605,-,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,2,1119093,https://asset.led.go.th/PPKPicture/2567/01-2567/30/69474p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/69474j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1724&law_suit_year=2565&deed_no=69474&addrno=199/379
64 - 1,ผบ.250/2566,127351,ที่ดินพร้อมสิ่งปลูกสร้าง,0,1,0,บ้านเกาะ,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดการจำนอง,1180687,2024-06-03,20240626,-,"['20240626', '20240717', '20240807', '20240828', '20240918', '20241009']",1,0,1180687,https://asset.led.go.th/PPKPicture/2567/03-2567/29/127351p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/127351j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.250&law_suit_year=2566&deed_no=127351&addrno=28/6
64 - 1,ผบE.124/2564,136903,ที่ดินพร้อมสิ่งปลูกสร้าง,22.5,0,0,บางกระเจ้า,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดการจำนอง,1300604,2024-06-03,20240724,ถอนการยึด,"['20240724', '20240814', '20240904', '20240925', '20241016', '20241106']",1,0,1300604,https://asset.led.go.th/PPKPicture/2567/04-2567/30/136903p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/30/136903j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.124&law_suit_year=2564&deed_no=136903&addrno=9/177
64 - 1,ผบ.4491/2560,19258,ที่ดินพร้อมสิ่งปลูกสร้าง,14.8,0,0,มหาชัย,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดการจำนอง,1336076,2024-06-03,20240619,ขายได้,"['20240529', '20240619', '20240710', '20240731', '20240821', '20240911']",2,0,1336076,https://asset.led.go.th/PPKPicture/2567/02-2567/29/19258p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/19258j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.4491&law_suit_year=2560&deed_no=19258&addrno=920/260
64 - 1,ผบE.1724/2565,69981,ที่ดินพร้อมสิ่งปลูกสร้าง,4.9,0,0,คลองมะเดื่อ,กระทุ่มแบน,สมุทรสาคร,150000,ปลอดการจำนอง,1398867,2024-06-03,20240605,-,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,2,1119093,https://asset.led.go.th/PPKPicture/2567/01-2567/30/69981p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/69981j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1724&law_suit_year=2565&deed_no=69981&addrno=199/379
