sell_order,case_id,type,size2,size1,size0,eva_price,tumbon,aumper,province,deed_number,pay_down,sell_table,status,max_price,announce_date,img,link,page,lat,lon,lastSta_date,lastSta_detail,bid_dates,bid_time,discount_factor,current_price,img0,img1,timestamp
115 - 1,ผบE.2325/2564,ที่ดินพร้อมสิ่งปลูกสร้าง,0,1,18.4,894400.0,หัวเวียง,เมืองลำปาง,ลำปาง,168763,50000.0,"{'1': {'date': '26/10/2566', 'sta': 'งดขาย'}, '2': {'date': '16/11/2566', 'sta': '-'}, '3': {'date': '07/12/2566', 'sta': '-'}, '4': {'date': '28/12/2566', 'sta': '-'}, '5': {'date': '18/01/2567', 'sta': '-'}, '6': {'date': '08/02/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,894400.0,01-09-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/21/168763p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/21/168763j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.2325&law_suit_year=2564&deed_no=168763&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,37/15,18.28869209,99.50206001,20231116.0,-,"['20231026', '20231116', '20231207', '20231228', '20240118', '20240208']",2.0,0.0,894400.0,https://asset.led.go.th/PPKPicture/2566/08-2566/21/168763p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/21/168763j.jpg,2023-11-13
115 - 2,ผบ.433/2559,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,59.0,98150.0,แม่เมาะ,แม่เมาะ,ลำปาง,4391,5000.0,"{'1': {'date': '23/11/2566', 'sta': '-'}, '2': {'date': '14/12/2566', 'sta': '-'}, '3': {'date': '04/01/2567', 'sta': '-'}, '4': {'date': '25/01/2567', 'sta': '-'}, '5': {'date': '15/02/2567', 'sta': '-'}, '6': {'date': '07/03/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,98150.0,29-09-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/19/4391p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/19/4391j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.433&law_suit_year=2559&deed_no=4391&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,38/15,18.29144568,99.70037006,20231123.0,-,"['20231123', '20231214', '20240104', '20240125', '20240215', '20240307']",1.0,0.0,98150.0,https://asset.led.go.th/PPKPicture/2566/09-2566/19/4391p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/19/4391j.jpg,2023-11-13
116 - 1,ผบE.1220/2565,ที่ดินว่างเปล่า,0,1,64.1,108306.0,พิชัย,เมืองลำปาง,ลำปาง,192950,10000.0,"{'1': {'date': '28/09/2566', 'sta': 'งดขาย'}, '2': {'date': '19/10/2566', 'sta': 'งดขายในนัดที่เหลือ'}, '3': {'date': '09/11/2566', 'sta': 'งดขาย'}, '4': {'date': '30/11/2566', 'sta': 'งดขาย'}, '5': {'date': '21/12/2566', 'sta': 'งดขาย'}, '6': {'date': '11/01/2567', 'sta': 'งดขาย'}}",ปลอดภาระผูกพัน,108306.0,31-07-2566,"['https://asset.led.go.th/PPKPicture/2566/07-2566/17/192950p.jpg', 'https://asset.led.go.th/PPKPicture/2566/07-2566/17/192950j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1220&law_suit_year=2565&deed_no=192950&addrno=-,39/15,18.31043883,99.54608738,20231130.0,งดขาย,"['20230928', '20231019', '20231109', '20231130', '20231221', '20240111']",4.0,0.0,108306.0,https://asset.led.go.th/PPKPicture/2566/07-2566/17/192950p.jpg,https://asset.led.go.th/PPKPicture/2566/07-2566/17/192950j.jpg,2023-11-13
116 - 1,มย.42/2563,ที่ดินพร้อมสิ่งปลูกสร้าง,1,0,44.0,611480.0,วังทรายคำ,วังเหนือ,ลำปาง,25824,50000.0,"{'1': {'date': '23/11/2566', 'sta': '-'}, '2': {'date': '14/12/2566', 'sta': '-'}, '3': {'date': '04/01/2567', 'sta': '-'}, '4': {'date': '25/01/2567', 'sta': '-'}, '5': {'date': '15/02/2567', 'sta': '-'}, '6': {'date': '07/03/2567', 'sta': '-'}}",ปลอดการจำนอง,611480.0,05-10-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/19/25824p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/19/25824j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1%C2.42&law_suit_year=2563&deed_no=25824&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,40/15,19.1062755,99.63100056,20231123.0,-,"['20231123', '20231214', '20240104', '20240125', '20240215', '20240307']",1.0,0.0,611480.0,https://asset.led.go.th/PPKPicture/2566/09-2566/19/25824p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/19/25824j.jpg,2023-11-13
116 - 1,ผบ.792/2558,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,74.2,863800.0,เวียงเหนือ,เมืองลำปาง,ลำปาง,39552,50000.0,"{'1': {'date': '26/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '16/11/2566', 'sta': '-'}, '3': {'date': '07/12/2566', 'sta': '-'}, '4': {'date': '28/12/2566', 'sta': '-'}, '5': {'date': '18/01/2567', 'sta': '-'}, '6': {'date': '08/02/2567', 'sta': '-'}}",ปลอดการจำนอง,863800.0,29-08-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/21/39552p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/21/39552j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.792&law_suit_year=2558&deed_no=39552&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,41/15,18.29878247,99.50166123,20231116.0,-,"['20231026', '20231116', '20231207', '20231228', '20240118', '20240208']",2.0,1.0,777420.0,https://asset.led.go.th/PPKPicture/2566/08-2566/21/39552p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/21/39552j.jpg,2023-11-13
116 - 1,ผบ.6053/2558,ที่ดินพร้อมสิ่งปลูกสร้าง,0,1,32.0,541140.0,วังซ้าย,วังเหนือ,ลำปาง,19219,50000.0,"{'1': {'date': '24/08/2566', 'sta': 'ขายได้'}, '2': {'date': '14/09/2566', 'sta': 'ขายได้'}, '3': {'date': '05/10/2566', 'sta': 'ขายได้'}, '4': {'date': '26/10/2566', 'sta': 'ขายได้'}, '5': {'date': '16/11/2566', 'sta': 'ขายได้'}, '6': {'date': '07/12/2566', 'sta': 'ขายได้'}}",ปลอดการจำนอง,541140.0,30-06-2566,"['https://asset.led.go.th/PPKPicture/2566/06-2566/19/19219p.jpg', 'https://asset.led.go.th/PPKPicture/2566/06-2566/19/19219j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.6053&law_suit_year=2558&deed_no=19219&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,42/15,19.13952857,99.63006939,20231116.0,ขายได้,"['20230824', '20230914', '20231005', '20231026', '20231116', '20231207']",5.0,0.0,541140.0,https://asset.led.go.th/PPKPicture/2566/06-2566/19/19219p.jpg,https://asset.led.go.th/PPKPicture/2566/06-2566/19/19219j.jpg,2023-11-13
116 - 2,มย.42/2563,ที่ดินว่างเปล่า,1,3,38.0,110700.0,วังทอง,วังเหนือ,ลำปาง,13088,10000.0,"{'1': {'date': '23/11/2566', 'sta': '-'}, '2': {'date': '14/12/2566', 'sta': '-'}, '3': {'date': '04/01/2567', 'sta': '-'}, '4': {'date': '25/01/2567', 'sta': '-'}, '5': {'date': '15/02/2567', 'sta': '-'}, '6': {'date': '07/03/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,110700.0,05-10-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/19/13088p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/19/13088j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1%C2.42&law_suit_year=2563&deed_no=13088&addrno=-,43/15,19.12492019,99.67623533,20231123.0,-,"['20231123', '20231214', '20240104', '20240125', '20240215', '20240307']",1.0,0.0,110700.0,https://asset.led.go.th/PPKPicture/2566/09-2566/19/13088p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/19/13088j.jpg,2023-11-13
116 - 3,มย.42/2563,ที่ดินว่างเปล่า,1,3,38.0,147600.0,วังทรายคำ,วังเหนือ,ลำปาง,27992,5000.0,"{'1': {'date': '23/11/2566', 'sta': '-'}, '2': {'date': '14/12/2566', 'sta': '-'}, '3': {'date': '04/01/2567', 'sta': '-'}, '4': {'date': '25/01/2567', 'sta': '-'}, '5': {'date': '15/02/2567', 'sta': '-'}, '6': {'date': '07/03/2567', 'sta': '-'}}",การจำนองติดไป,147600.0,05-10-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/19/27992p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/19/25824j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1%C2.42&law_suit_year=2563&deed_no=27992&addrno=-,44/15,19.10629204,99.62574085,20231123.0,-,"['20231123', '20231214', '20240104', '20240125', '20240215', '20240307']",1.0,0.0,147600.0,https://asset.led.go.th/PPKPicture/2566/09-2566/19/27992p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/19/25824j.jpg,2023-11-13
116 - 4,มย.42/2563,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,87.0,298100.0,วังทรายคำ,วังเหนือ,ลำปาง,21646,25000.0,"{'1': {'date': '23/11/2566', 'sta': '-'}, '2': {'date': '14/12/2566', 'sta': '-'}, '3': {'date': '04/01/2567', 'sta': '-'}, '4': {'date': '25/01/2567', 'sta': '-'}, '5': {'date': '15/02/2567', 'sta': '-'}, '6': {'date': '07/03/2567', 'sta': '-'}}",การจำนองติดไป,298100.0,05-10-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/19/21646p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/19/25824j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1%C2.42&law_suit_year=2563&deed_no=21646&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,45/15,19.10519865,99.62946093,20231123.0,-,"['20231123', '20231214', '20240104', '20240125', '20240215', '20240307']",1.0,0.0,298100.0,https://asset.led.go.th/PPKPicture/2566/09-2566/19/21646p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/19/25824j.jpg,2023-11-13
116 - 5,มย.42/2563,ที่ดินว่างเปล่า,0,0,79.0,23700.0,วังทรายคำ,วังเหนือ,ลำปาง,14401,5000.0,"{'1': {'date': '23/11/2566', 'sta': '-'}, '2': {'date': '14/12/2566', 'sta': '-'}, '3': {'date': '04/01/2567', 'sta': '-'}, '4': {'date': '25/01/2567', 'sta': '-'}, '5': {'date': '15/02/2567', 'sta': '-'}, '6': {'date': '07/03/2567', 'sta': '-'}}",การจำนองติดไป,23700.0,05-10-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/19/14401p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/19/25824j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1%C2.42&law_suit_year=2563&deed_no=14401&addrno=-,46/15,19.1046636,99.62948348,20231123.0,-,"['20231123', '20231214', '20240104', '20240125', '20240215', '20240307']",1.0,0.0,23700.0,https://asset.led.go.th/PPKPicture/2566/09-2566/19/14401p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/19/25824j.jpg,2023-11-13
117 - 1,ผบ.69/2562,ที่ดินว่างเปล่า,1,1,94.0,207900.0,ปงแสนทอง,เมืองลำปาง,ลำปาง,18348,25000.0,"{'1': {'date': '23/11/2566', 'sta': '-'}, '2': {'date': '14/12/2566', 'sta': '-'}, '3': {'date': '04/01/2567', 'sta': '-'}, '4': {'date': '25/01/2567', 'sta': '-'}, '5': {'date': '15/02/2567', 'sta': '-'}, '6': {'date': '07/03/2567', 'sta': '-'}}",ปลอดการจำนอง,207900.0,27-09-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/19/18348p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/19/18348j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.69&law_suit_year=2562&deed_no=18348&addrno=-,47/15,18.27877215,99.44617175,20231123.0,-,"['20231123', '20231214', '20240104', '20240125', '20240215', '20240307']",1.0,0.0,207900.0,https://asset.led.go.th/PPKPicture/2566/09-2566/19/18348p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/19/18348j.jpg,2023-11-13
117 - 1,ผบ.63/2564,ที่ดินว่างเปล่า,1,2,10.0,122000.0,กล้วยแพะ,เมืองลำปาง,ลำปาง,99506,10000.0,"{'1': {'date': '28/09/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '19/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '09/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '30/11/2566', 'sta': '-'}, '5': {'date': '21/12/2566', 'sta': '-'}, '6': {'date': '11/01/2567', 'sta': '-'}}",ปลอดการจำนอง,122000.0,31-07-2566,"['https://asset.led.go.th/PPKPicture/2566/07-2566/17/99506p.jpg', 'https://asset.led.go.th/PPKPicture/2566/07-2566/17/99506j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.63&law_suit_year=2564&deed_no=99506&addrno=-,48/15,18.18366286,99.48197051,20231130.0,-,"['20230928', '20231019', '20231109', '20231130', '20231221', '20240111']",4.0,3.0,85400.0,https://asset.led.go.th/PPKPicture/2566/07-2566/17/99506p.jpg,https://asset.led.go.th/PPKPicture/2566/07-2566/17/99506j.jpg,2023-11-13
117 - 1,พณ.8/2565,ที่ดินพร้อมสิ่งปลูกสร้าง,0,2,25.0,450550.0,แม่กัวะ,สบปราบ,ลำปาง,16045,5000.0,"{'1': {'date': '24/08/2566', 'sta': 'ขายได้'}, '2': {'date': '14/09/2566', 'sta': 'ขายได้'}, '3': {'date': '05/10/2566', 'sta': 'ขายได้'}, '4': {'date': '26/10/2566', 'sta': 'ขายได้'}, '5': {'date': '16/11/2566', 'sta': 'ขายได้'}, '6': {'date': '07/12/2566', 'sta': 'ขายได้'}}",การจำนองติดไป,450550.0,30-06-2566,"['https://asset.led.go.th/PPKPicture/2566/06-2566/19/16045p.jpg', 'https://asset.led.go.th/PPKPicture/2566/06-2566/19/16045j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE%B3.8&law_suit_year=2565&deed_no=16045&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,49/15,17.92545287,99.34309451,20231116.0,ขายได้,"['20230824', '20230914', '20231005', '20231026', '20231116', '20231207']",5.0,0.0,450550.0,https://asset.led.go.th/PPKPicture/2566/06-2566/19/16045p.jpg,https://asset.led.go.th/PPKPicture/2566/06-2566/19/16045j.jpg,2023-11-13
117 - 1,ผบ.271/2558,ที่ดินว่างเปล่า,1,3,23.0,108450.0,หัวเสือ,แม่ทะ,ลำปาง,1033,10000.0,"{'1': {'date': '21/12/2566', 'sta': '-'}, '2': {'date': '11/01/2567', 'sta': '-'}, '3': {'date': '01/02/2567', 'sta': '-'}, '4': {'date': '22/02/2567', 'sta': '-'}, '5': {'date': '14/03/2567', 'sta': '-'}, '6': {'date': '04/04/2567', 'sta': '-'}}",ปลอดการจำนอง,108450.0,24-10-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/16/1033p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/16/1033j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.271&law_suit_year=2558&deed_no=1033&addrno=-,50/15,18.11523253,99.6457882,20231221.0,-,"['20231221', '20240111', '20240201', '20240222', '20240314', '20240404']",1.0,0.0,108450.0,https://asset.led.go.th/PPKPicture/2566/10-2566/16/1033p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/16/1033j.jpg,2023-11-13
117 - 1,ผบ.36/2565,ที่ดินพร้อมสิ่งปลูกสร้าง,0,2,47.0,661088.0,ล้อมแรด,เถิน,ลำปาง,15074,50000.0,"{'1': {'date': '26/10/2566', 'sta': 'งดขาย'}, '2': {'date': '16/11/2566', 'sta': '-'}, '3': {'date': '07/12/2566', 'sta': '-'}, '4': {'date': '28/12/2566', 'sta': '-'}, '5': {'date': '18/01/2567', 'sta': '-'}, '6': {'date': '08/02/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,661088.0,01-09-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/21/15074p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/21/15074j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.36&law_suit_year=2565&deed_no=15074&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,1/16,17.58000626,99.1980509,20231116.0,-,"['20231026', '20231116', '20231207', '20231228', '20240118', '20240208']",2.0,0.0,661088.0,https://asset.led.go.th/PPKPicture/2566/08-2566/21/15074p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/21/15074j.jpg,2023-11-13
117 - 2,ผบ.63/2564,ที่ดินว่างเปล่า,0,2,12.0,129320.0,กล้วยแพะ,เมืองลำปาง,ลำปาง,52025,10000.0,"{'1': {'date': '28/09/2566', 'sta': 'ขายได้'}, '2': {'date': '19/10/2566', 'sta': 'ขายได้'}, '3': {'date': '09/11/2566', 'sta': 'ขายได้'}, '4': {'date': '30/11/2566', 'sta': 'ขายได้'}, '5': {'date': '21/12/2566', 'sta': 'ขายได้'}, '6': {'date': '11/01/2567', 'sta': 'ขายได้'}}",ปลอดการจำนอง,129320.0,31-07-2566,"['https://asset.led.go.th/PPKPicture/2566/07-2566/17/52025p.jpg', 'https://asset.led.go.th/PPKPicture/2566/07-2566/17/52025j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.63&law_suit_year=2564&deed_no=52025&addrno=-,2/16,18.19204667,99.47730512,20231130.0,ขายได้,"['20230928', '20231019', '20231109', '20231130', '20231221', '20240111']",4.0,0.0,129320.0,https://asset.led.go.th/PPKPicture/2566/07-2566/17/52025p.jpg,https://asset.led.go.th/PPKPicture/2566/07-2566/17/52025j.jpg,2023-11-13
117 - 2,ผบ.271/2558,ที่ดินว่างเปล่า,2,2,60.0,159000.0,หัวเสือ,แม่ทะ,ลำปาง,2143,10000.0,"{'1': {'date': '21/12/2566', 'sta': '-'}, '2': {'date': '11/01/2567', 'sta': '-'}, '3': {'date': '01/02/2567', 'sta': '-'}, '4': {'date': '22/02/2567', 'sta': '-'}, '5': {'date': '14/03/2567', 'sta': '-'}, '6': {'date': '04/04/2567', 'sta': '-'}}",ปลอดการจำนอง,159000.0,24-10-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/16/2143p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/16/2143j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.271&law_suit_year=2558&deed_no=2143&addrno=-,3/16,18.14432595,99.71553637,20231221.0,-,"['20231221', '20240111', '20240201', '20240222', '20240314', '20240404']",1.0,0.0,159000.0,https://asset.led.go.th/PPKPicture/2566/10-2566/16/2143p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/16/2143j.jpg,2023-11-13
117 - 3,ผบ.271/2558,ที่ดินว่างเปล่า,3,1,15.0,197250.0,หัวเสือ,แม่ทะ,ลำปาง,2060,10000.0,"{'1': {'date': '21/12/2566', 'sta': '-'}, '2': {'date': '11/01/2567', 'sta': '-'}, '3': {'date': '01/02/2567', 'sta': '-'}, '4': {'date': '22/02/2567', 'sta': '-'}, '5': {'date': '14/03/2567', 'sta': '-'}, '6': {'date': '04/04/2567', 'sta': '-'}}",ปลอดการจำนอง,197250.0,24-10-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/16/2060p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/16/2060j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.271&law_suit_year=2558&deed_no=2060&addrno=-,4/16,18.16091659,99.65700307,20231221.0,-,"['20231221', '20240111', '20240201', '20240222', '20240314', '20240404']",1.0,0.0,197250.0,https://asset.led.go.th/PPKPicture/2566/10-2566/16/2060p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/16/2060j.jpg,2023-11-13
117 - 3,ผบ.63/2564,ที่ดินว่างเปล่า,0,1,15.0,23000.0,กล้วยแพะ,เมืองลำปาง,ลำปาง,98156,5000.0,"{'1': {'date': '28/09/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '19/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '09/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '30/11/2566', 'sta': '-'}, '5': {'date': '21/12/2566', 'sta': '-'}, '6': {'date': '11/01/2567', 'sta': '-'}}",ปลอดการจำนอง,23000.0,31-07-2566,"['https://asset.led.go.th/PPKPicture/2566/07-2566/17/98156p.jpg', 'https://asset.led.go.th/PPKPicture/2566/07-2566/17/98156j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.63&law_suit_year=2564&deed_no=98156&addrno=-,5/16,18.182568,99.48693616,20231130.0,-,"['20230928', '20231019', '20231109', '20231130', '20231221', '20240111']",4.0,3.0,16099.0,https://asset.led.go.th/PPKPicture/2566/07-2566/17/98156p.jpg,https://asset.led.go.th/PPKPicture/2566/07-2566/17/98156j.jpg,2023-11-13
117 - 4,ผบ.271/2558,ที่ดินว่างเปล่า,3,3,40.0,231000.0,หัวเสือ,แม่ทะ,ลำปาง,2067,25000.0,"{'1': {'date': '21/12/2566', 'sta': '-'}, '2': {'date': '11/01/2567', 'sta': '-'}, '3': {'date': '01/02/2567', 'sta': '-'}, '4': {'date': '22/02/2567', 'sta': '-'}, '5': {'date': '14/03/2567', 'sta': '-'}, '6': {'date': '04/04/2567', 'sta': '-'}}",ปลอดการจำนอง,231000.0,24-10-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/16/2067p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/16/2067j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.271&law_suit_year=2558&deed_no=2067&addrno=-,6/16,18.16082187,99.65734808,20231221.0,-,"['20231221', '20240111', '20240201', '20240222', '20240314', '20240404']",1.0,0.0,231000.0,https://asset.led.go.th/PPKPicture/2566/10-2566/16/2067p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/16/2067j.jpg,2023-11-13
117 - 4,ผบ.63/2564,ที่ดินว่างเปล่า,0,1,29.0,25800.0,กล้วยแพะ,เมืองลำปาง,ลำปาง,98170,5000.0,"{'1': {'date': '28/09/2566', 'sta': 'ขายได้'}, '2': {'date': '19/10/2566', 'sta': 'ขายได้'}, '3': {'date': '09/11/2566', 'sta': 'ขายได้'}, '4': {'date': '30/11/2566', 'sta': 'ขายได้'}, '5': {'date': '21/12/2566', 'sta': 'ขายได้'}, '6': {'date': '11/01/2567', 'sta': 'ขายได้'}}",ปลอดการจำนอง,25800.0,31-07-2566,"['https://asset.led.go.th/PPKPicture/2566/07-2566/17/98170p.jpg', 'https://asset.led.go.th/PPKPicture/2566/07-2566/17/98170j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.63&law_suit_year=2564&deed_no=98170&addrno=-,7/16,18.18218827,99.48691812,20231130.0,ขายได้,"['20230928', '20231019', '20231109', '20231130', '20231221', '20240111']",4.0,0.0,25800.0,https://asset.led.go.th/PPKPicture/2566/07-2566/17/98170p.jpg,https://asset.led.go.th/PPKPicture/2566/07-2566/17/98170j.jpg,2023-11-13
117 - 5,ผบ.63/2564,ที่ดินว่างเปล่า,2,2,36.0,507640.0,กล้วยแพะ,เมืองลำปาง,ลำปาง,97739,50000.0,"{'1': {'date': '28/09/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '19/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '09/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '30/11/2566', 'sta': '-'}, '5': {'date': '21/12/2566', 'sta': '-'}, '6': {'date': '11/01/2567', 'sta': '-'}}",ปลอดการจำนอง,507640.0,31-07-2566,"['https://asset.led.go.th/PPKPicture/2566/07-2566/17/97739p.jpg', 'https://asset.led.go.th/PPKPicture/2566/07-2566/17/97739j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.63&law_suit_year=2564&deed_no=97739&addrno=-,8/16,18.19908506,99.46637902,20231130.0,-,"['20230928', '20231019', '20231109', '20231130', '20231221', '20240111']",4.0,3.0,355348.0,https://asset.led.go.th/PPKPicture/2566/07-2566/17/97739p.jpg,https://asset.led.go.th/PPKPicture/2566/07-2566/17/97739j.jpg,2023-11-13
117 - 5,ผบ.271/2558,ที่ดินว่างเปล่า,0,3,40.0,51000.0,หัวเสือ,แม่ทะ,ลำปาง,2082,2550.0,"{'1': {'date': '21/12/2566', 'sta': '-'}, '2': {'date': '11/01/2567', 'sta': '-'}, '3': {'date': '01/02/2567', 'sta': '-'}, '4': {'date': '22/02/2567', 'sta': '-'}, '5': {'date': '14/03/2567', 'sta': '-'}, '6': {'date': '04/04/2567', 'sta': '-'}}",ปลอดการจำนอง,51000.0,24-10-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/16/2082p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/16/2082j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.271&law_suit_year=2558&deed_no=2082&addrno=-,9/16,18.15839455,99.65506726,20231221.0,-,"['20231221', '20240111', '20240201', '20240222', '20240314', '20240404']",1.0,0.0,51000.0,https://asset.led.go.th/PPKPicture/2566/10-2566/16/2082p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/16/2082j.jpg,2023-11-13
